Frame,Time_sec,Pitch_rad,Yaw_rad,Pitch_deg,Yaw_deg,ScreenX,ScreenY,Distance_cm
0,0.0,-0.025596974,-0.021323133,-1.4665985,-1.2217255,1496,990,202.05531
1,0.03333333333333333,-0.03534734,-0.032911345,-2.0252533,-1.885681,1578,1140,202.05531
2,0.06666666666666667,-0.0396598,-0.01749324,-2.2723389,-1.0022888,1641,961,218.13715
3,0.1,-0.034365963,-0.004342817,-1.9690245,-0.24882506,1593,779,218.13715
4,0.13333333333333333,-0.025208686,0.017197896,-1.4443512,0.98536676,1509,484,218.13715
5,0.16666666666666666,-0.046354454,0.013564812,-2.6559145,0.7772064,1702,531,218.13715
6,0.2,-0.019935891,-0.022572422,-1.1422423,-1.2933044,1461,1028,218.13715
7,0.23333333333333334,-0.013770941,0.005397695,-0.7890167,0.30926514,1405,646,218.13715
8,0.26666666666666666,-0.02031406,0.008958075,-1.1639098,0.5132599,1465,597,218.13715
9,0.3,-0.021630995,0.034941476,-1.2393646,2.001999,1477,242,218.13715
10,0.3333333333333333,-0.01402181,0.03153316,-0.8033905,1.8067168,1398,322,202.05531
11,0.36666666666666664,0.005610748,0.016450081,0.32147217,0.94252014,1232,515,202.05531
12,0.4,0.008990566,0.062707596,0.51512146,3.5928805,1204,0,202.05531
13,0.43333333333333335,0.0024258734,0.052391306,0.1389923,3.0018005,1257,11,218.89325
14,0.4666666666666667,0.0003267699,0.048602957,0.018722534,2.7847443,1277,62,218.89325
15,0.5,0.001222391,0.043254264,0.07003784,2.4782865,1269,179,202.05531
16,0.5333333333333333,0.006529272,0.03687626,0.3740997,2.112854,1224,261,202.05531
17,0.5666666666666667,0.008965532,0.035675973,0.51368713,2.0440826,1204,276,202.05531
18,0.6,0.004786233,0.030368559,0.27423093,1.7399901,1239,341,202.05531
19,0.6333333333333333,-0.0006793724,0.037947915,-0.03892517,2.1742554,1285,245,202.05531
20,0.6666666666666666,0.0026067023,0.04463751,0.14935303,2.5575407,1258,163,202.05531
21,0.7,0.009679259,0.04030641,0.5545806,2.3093872,1198,219,202.05531
22,0.7333333333333333,0.008452607,0.04168007,0.4842987,2.388092,1208,202,202.05531
23,0.7666666666666667,0.003886351,0.043685965,0.2226715,2.5030212,1247,175,202.05531
24,0.8,0.04734062,0.040791105,2.7124176,2.337158,880,225,202.05531
25,0.8333333333333334,0.011848671,0.028642299,0.67887884,1.6410828,1180,364,202.05531
26,0.8666666666666667,0.039800145,0.022827018,2.2803802,1.3078917,943,442,202.05531
27,0.9,0.042360507,0.037882403,2.4270782,2.1705017,922,259,202.05531
28,0.9333333333333333,0.04534671,0.033324137,2.598175,1.9093323,897,315,202.05531
29,0.9666666666666667,0.049047973,0.03701927,2.8102417,2.121048,865,271,202.05531
30,1.0,0.047183756,0.034327615,2.70343,1.9668274,881,304,202.05531
31,1.0333333333333334,0.044606883,0.028226048,2.555786,1.6172333,903,377,202.05531
32,1.0666666666666667,0.047875915,0.03662992,2.7430878,2.0987396,875,276,202.05531
33,1.1,0.05146399,0.026982086,2.9486694,1.5459596,845,394,202.05531
34,1.1333333333333333,0.036854688,0.021101825,2.111618,1.2090454,968,462,202.05531
35,1.1666666666666667,0.04921495,0.031183487,2.819809,1.7866821,864,342,202.05531
36,1.2,0.054053918,0.033738792,3.0970612,1.9330903,823,313,202.05531
37,1.2333333333333334,0.052165467,0.032571793,2.9888608,1.8662262,839,326,202.05531
38,1.2666666666666666,0.027222835,0.0013534185,1.5597534,0.07754516,1050,703,202.05531
39,1.3,0.05076784,0.037916224,2.9087827,2.1724396,851,261,202.05531
40,1.3333333333333333,0.015960058,0.04366626,0.9144439,2.501892,1145,179,202.05531
41,1.3666666666666667,0.042997804,0.02372051,2.4635925,1.3590851,886,407,218.89325
42,1.4,0.035173967,-0.016599484,2.0153198,-0.9510803,958,939,218.89325
43,1.4333333333333333,0.031610392,-0.016991235,1.811142,-0.973526,1013,927,202.05531
44,1.4666666666666666,0.018434402,0.016898025,1.0562134,0.9681854,1111,494,218.89325
45,1.5,0.032883648,-0.028506743,1.8840941,-1.6333159,1002,1068,202.05531
46,1.5333333333333334,0.031960595,-0.02578659,1.8312072,-1.4774626,1010,1035,202.05531
47,1.5666666666666667,-0.0014498249,-0.011976236,-0.08306884,-0.6861877,1292,869,202.05531
48,1.6,0.06006307,0.066872515,3.4413602,3.8315127,732,0,218.13715
49,1.6333333333333333,0.062048193,0.06221038,3.5550995,3.564392,714,0,218.13715
50,1.6666666666666667,0.06169639,0.05960288,3.5349426,3.4149933,717,0,218.13715
51,1.7,0.06116882,0.057399377,3.504715,3.2887418,722,0,218.13715
52,1.7333333333333334,0.061427407,0.06480031,3.519531,3.7127838,719,0,218.13715
53,1.7666666666666666,0.0614844,0.06288549,3.5227964,3.6030731,719,0,218.13715
54,1.8,0.06570844,0.060966153,3.7648163,3.493103,680,0,218.13715
55,1.8333333333333333,0.05968863,0.061328344,3.4199064,3.513855,735,0,218.13715
56,1.8666666666666667,0.060777064,0.0647814,3.482269,3.7117004,725,0,218.13715
57,1.9,0.060595173,0.064942785,3.4718475,3.7209473,727,0,218.13715
58,1.9333333333333333,0.0612583,0.064718544,3.509842,3.7080994,721,0,218.13715
59,1.9666666666666666,0.064044766,0.061322216,3.6694946,3.513504,695,0,218.13715
60,2.0,0.040489372,0.043310724,2.31987,2.4815216,910,150,218.13715
61,2.033333333333333,0.03775297,0.04733742,2.1630857,2.7122343,935,96,218.13715
62,2.066666666666667,0.016314259,0.0040663807,0.9347381,0.23298644,1131,665,218.13715
63,2.1,0.031887893,0.053102367,1.8270415,3.0425413,989,17,218.13715
64,2.1333333333333333,0.0313004,0.055268586,1.7933807,3.1666565,994,0,218.13715
65,2.1666666666666665,0.030269755,0.055186294,1.7343291,3.1619415,1003,0,218.89325
66,2.2,0.032480977,0.049416553,1.8610228,2.8313599,984,67,218.13715
67,2.2333333333333334,0.027679564,0.047193084,1.5859221,2.7039645,1027,94,218.13715
68,2.2666666666666666,0.025935194,0.049167812,1.485977,2.817108,1043,67,218.13715
69,2.3,0.030501982,0.047453005,1.7476348,2.7188568,1002,92,218.13715
70,2.3333333333333335,0.026880885,0.04389902,1.5401611,2.5152283,1035,137,218.13715
71,2.3666666666666667,0.02768143,0.044814076,1.586029,2.5676572,1027,126,218.13715
72,2.4,0.01486976,0.032190695,0.8519744,1.8443909,1144,289,218.13715
73,2.433333333333333,0.012446817,0.026118686,0.71315,1.4964904,1166,370,218.13715
74,2.466666666666667,0.02140143,0.028835643,1.2262115,1.6521605,1085,336,218.13715
75,2.5,0.0248686,0.030548057,1.4248657,1.7502747,1053,314,218.13715
76,2.533333333333333,0.026860643,0.004139884,1.5390013,0.23719786,1035,665,218.13715
77,2.566666666666667,0.023456857,0.029199963,1.3439788,1.6730345,1082,361,201.46016
78,2.6,0.018733475,0.002202967,1.073349,0.1262207,1122,692,201.46016
79,2.6333333333333333,0.026899258,0.032430645,1.5412139,1.858139,1053,322,201.46016
80,2.6666666666666665,0.028659608,0.031781897,1.6420745,1.8209685,1018,299,218.13715
81,2.7,0.036985714,0.030465232,2.1191251,1.7455292,942,318,218.13715
82,2.7333333333333334,0.022153772,0.041098434,1.2693176,2.3547666,1078,173,218.13715
83,2.7666666666666666,0.011937886,0.027439615,0.6839904,1.5721741,1171,352,218.13715
84,2.8,0.030958716,0.049783535,1.7738037,2.8523862,997,61,218.13715
85,2.8333333333333335,0.02827931,0.054288007,1.620285,3.1104736,1022,0,218.13715
86,2.8666666666666667,0.026318159,0.04756033,1.5079193,2.725006,1040,89,218.13715
87,2.9,0.02598553,0.0480658,1.4888611,2.7539673,1043,82,218.13715
88,2.933333333333333,0.03202345,0.049187522,1.8348083,2.8182373,1010,119,201.46016
89,2.966666666666667,0.036134038,0.055463262,2.0703278,3.1778107,950,0,218.13715
90,3.0,0.036494363,0.057574082,2.090973,3.2987518,947,0,218.13715
91,3.033333333333333,0.03668052,0.05429227,2.1016388,3.1107178,945,4,218.13715
92,3.066666666666667,0.03775111,0.0535583,2.1629791,3.0686646,962,68,201.46016
93,3.1,0.041636396,0.053631805,2.3855896,3.072876,900,15,218.13715
94,3.1333333333333333,0.042021487,0.054532487,2.4076538,3.1244812,896,3,218.13715
95,3.1666666666666665,0.046046857,0.054468837,2.6382904,3.1208344,860,6,218.13715
96,3.2,0.018170748,-0.015261511,1.041107,-0.87442017,1114,923,218.13715
97,3.2333333333333334,0.020541228,-0.010580739,1.1769257,-0.60623163,1092,860,218.13715
98,3.2666666666666666,0.02295698,-0.0069215554,1.315338,-0.3965759,1070,811,218.13715
99,3.3,0.019223763,-0.012997825,1.1014404,-0.74472046,1104,893,218.13715
100,3.3333333333333335,0.015490277,-0.029163212,0.8875274,-1.6709288,1138,1109,218.13715
101,3.3666666666666667,0.017994182,-0.026581809,1.0309906,-1.5230254,1116,1074,218.13715
102,3.4,0.012893429,-0.04409742,0.738739,-2.5265958,1162,1309,218.13715
103,3.433333333333333,0.011253454,-0.04633075,0.6447754,-2.6545563,1177,1340,218.13715
104,3.466666666666667,0.0116689075,-0.05001736,0.6685791,-2.8657835,1173,1389,218.13715
105,3.5,0.018122546,-0.010084325,1.0383453,-0.57778925,1114,854,218.13715
106,3.533333333333333,0.016824787,-0.023053389,0.96398926,-1.3208618,1126,1027,218.13715
107,3.566666666666667,0.02009355,-0.02786279,1.1512756,-1.5964202,1110,1062,201.46016
108,3.6,0.047504403,0.014264157,2.7218015,0.81727594,846,533,218.13715
109,3.6333333333333333,0.034033068,0.028291294,1.949951,1.6209717,992,374,202.05531
110,3.6666666666666665,0.025796177,0.018473549,1.478012,1.0584563,1279,719,0.0
111,3.7,0.025481125,0.019425098,1.4599608,1.1129761,1064,481,202.05531
112,3.7333333333333334,0.027467577,0.018131867,1.5737761,1.0388794,1048,497,202.05531
113,3.7666666666666666,0.009791911,0.00041412158,0.5610351,0.023727417,1190,714,218.13715
114,3.8,0.013176789,-0.0010314423,0.7549743,-0.059097286,1159,733,218.13715
115,3.8333333333333335,0.0029640982,-0.0064461813,0.1698303,-0.36933896,1252,806,218.13715
116,3.8666666666666667,0.0012905679,-0.017184313,0.07394409,-0.98458856,1268,951,218.13715
117,3.9,0.010617491,-0.03673298,0.6083374,-2.1046445,1183,1212,218.13715
118,3.933333333333333,0.018669292,-0.028312067,1.0696716,-1.6221619,1109,1097,218.13715
119,3.966666666666667,0.016263925,-0.015529426,0.9318542,-0.8897705,1131,927,218.13715
120,4.0,0.04389449,0.034187533,2.5149689,1.9588013,879,271,218.13715
121,4.033333333333333,0.041113883,0.03396143,2.3556519,1.9458466,905,273,218.13715
122,4.066666666666666,0.033047967,0.03184262,1.8935089,1.8244476,978,299,218.13715
123,4.1,0.040113334,0.028011397,2.2983246,1.6049347,914,351,218.13715
124,4.133333333333334,0.03539714,0.024074975,2.0281065,1.3793944,957,402,218.13715
125,4.166666666666667,0.026572222,0.030145917,1.5224761,1.7272338,1055,349,202.05531
126,4.2,0.028695295,0.023667512,1.6441191,1.3560485,1279,719,0.0
127,4.233333333333333,0.029465746,0.0057468354,1.6882628,0.3292694,1279,719,0.0
128,4.266666666666667,0.036803823,0.023861391,2.1087036,1.367157,1279,719,0.0
129,4.3,0.031668182,0.016081233,1.8144531,0.9213867,1279,719,0.0
130,4.333333333333333,0.029885197,0.017875403,1.7122955,1.0241851,1006,482,218.89325
131,4.366666666666666,0.029013544,0.018217621,1.6623535,1.0437927,1035,496,202.05531
132,4.4,0.025018536,-0.006584133,1.4334564,-0.377243,1068,800,202.05531
133,4.433333333333334,0.031883363,-0.0048962217,1.826782,-0.28053284,989,784,218.13715
134,4.466666666666667,0.027983433,-0.008941564,1.6033325,-0.51231384,1025,838,218.13715
135,4.5,0.018662103,-0.015061774,1.0692596,-0.8629761,1109,920,218.13715
136,4.533333333333333,0.04280499,0.013018598,2.4525452,0.74591064,889,549,218.13715
137,4.566666666666666,0.0397823,0.01327932,2.279358,0.76084894,917,545,218.13715
138,4.6,0.042451058,0.0031976576,2.4322662,0.18321228,893,678,218.13715
139,4.633333333333334,0.038761776,-0.0067774784,2.220886,-0.3883209,926,809,218.13715
140,4.666666666666667,0.041888863,-0.0025118936,2.400055,-0.1439209,898,752,218.13715
141,4.7,0.05136013,-0.0028410603,2.9427185,-0.16278076,811,757,218.13715
142,4.733333333333333,0.051037617,0.003275422,2.9242399,0.18766785,814,677,218.13715
143,4.766666666666667,0.025835859,-0.042230282,1.4802855,-2.4196167,1044,1280,218.13715
144,4.8,0.061101437,0.028195953,3.5008543,1.615509,722,354,218.13715
145,4.833333333333333,0.059638828,0.03343679,3.417053,1.9157869,776,318,202.05531
146,4.866666666666666,0.060178384,0.032994438,3.4479673,1.8904419,731,292,218.13715
147,4.9,0.05090473,0.041938398,2.916626,2.402893,815,172,218.13715
148,4.933333333333334,0.05535194,0.033524405,3.1714323,1.9208068,775,283,218.13715
149,4.966666666666667,0.045071337,0.04962348,2.5823972,2.8432157,869,69,218.13715
150,5.0,0.06850236,0.04547268,3.9248958,2.6053927,654,133,218.13715
151,5.033333333333333,0.06498673,0.03123036,3.723465,1.7893678,687,316,218.13715
152,5.066666666666666,0.06508153,0.031683628,3.7288969,1.815338,686,310,218.13715
153,5.1,0.06677131,0.040737044,3.8257143,2.3340607,670,193,218.13715
154,5.133333333333334,0.05987692,-0.00865847,3.4306946,-0.49609375,733,832,218.13715
155,5.166666666666667,0.068084784,0.048262607,3.9009705,2.7652435,658,97,218.13715
156,5.2,0.037016075,0.0066235485,2.1208649,0.37950134,942,632,218.13715
157,5.233333333333333,0.036407545,0.013829796,2.0859985,0.79238886,948,537,218.13715
158,5.266666666666667,0.03354731,0.011895809,1.922119,0.68157965,974,563,218.13715
159,5.3,0.032557145,0.012844692,1.8653868,0.7359466,983,550,218.13715
160,5.333333333333333,0.027354393,0.011756791,1.5672911,0.67361444,1030,564,218.13715
161,5.366666666666666,0.030388268,0.009220929,1.7411194,0.52832025,1003,598,218.13715
162,5.4,0.02328109,0.007111173,1.3339081,0.4074402,1067,625,218.13715
163,5.433333333333334,0.026476083,-0.00075820193,1.5169678,-0.04344177,1038,730,218.13715
164,5.466666666666667,0.027172767,0.0023803336,1.5568848,0.13638306,1032,688,218.13715
165,5.5,0.038786277,0.0074091805,2.2222898,0.42451474,926,622,218.13715
166,5.533333333333333,0.039558597,0.0044927527,2.2665405,0.25741574,919,660,218.13715
167,5.566666666666666,0.039473906,-0.012669456,2.261688,-0.7259063,920,886,218.13715
168,5.6,0.014982944,-0.03981559,0.8584594,-2.281265,1143,1251,218.13715
169,5.633333333333334,0.013581856,-0.044790372,0.778183,-2.5662992,1156,1319,218.13715
170,5.666666666666667,0.012534967,-0.03694044,0.7182006,-2.1165311,1165,1214,218.13715
171,5.7,0.012680376,-0.0405445,0.726532,-2.3230286,1164,1262,218.13715
172,5.733333333333333,0.03416463,-0.02066613,1.957489,-1.1840819,968,992,218.13715
173,5.766666666666667,0.046268165,-0.016246881,2.6509705,-0.9308777,889,916,202.05531
174,5.8,0.047862332,-0.028961346,2.7423096,-1.6593628,875,1070,202.05531
175,5.833333333333333,0.049585667,-0.020787038,2.8410492,-1.1910095,861,971,202.05531
176,5.866666666666666,0.008305601,-0.056188706,0.47587585,-3.2193756,1204,1439,218.13715
177,5.9,0.006432333,-0.055615596,0.3685455,-3.1865387,1225,1412,202.05531
178,5.933333333333334,0.00016671389,-0.07033063,0.009552002,-4.029648,1278,1439,202.05531
179,5.966666666666667,0.007857923,-0.074144006,0.45022583,-4.2481384,1213,1439,201.46016
180,6.0,0.04011493,-0.007180948,2.2984161,-0.411438,941,807,202.05531
181,6.033333333333333,0.037177198,-0.00047484165,2.1300964,-0.02720642,967,725,201.46016
182,6.066666666666666,0.032493494,-0.00012996227,1.86174,-0.007446289,1006,721,201.46016
183,6.1,0.036076512,0.020064522,2.0670319,1.1496123,976,475,201.46016
184,6.133333333333334,0.03863368,0.00045406897,2.2135468,0.026016233,954,714,201.46016
185,6.166666666666667,0.039651006,-0.055864334,2.271835,-3.2007904,917,1439,218.89325
186,6.2,0.030219154,-0.050402455,1.7314299,-2.887848,1003,1389,218.89325
187,6.233333333333333,0.045104362,0.010113355,2.5842896,0.5794525,867,587,218.89325
188,6.266666666666667,0.027882231,-0.059341356,1.5975341,-3.4000092,1045,1439,201.46016
189,6.3,0.0280327,-0.06441282,1.6061553,-3.6905823,1023,1439,218.89325
190,6.333333333333333,0.029155223,-0.071420655,1.6704711,-4.092102,1034,1439,201.46016
191,6.366666666666666,0.04226783,-0.05955867,2.4217682,-3.4124603,924,1439,201.46016
192,6.4,0.04367478,0.0014277207,2.5023804,0.08180236,912,702,201.46016
193,6.433333333333334,0.037747912,0.0012061457,2.162796,0.069107056,935,704,218.13715
194,6.466666666666667,0.046015963,-0.0029241508,2.6365204,-0.16754149,860,758,218.13715
195,6.5,0.008351141,-0.04398237,0.47848508,-2.520004,1203,1310,218.13715
196,6.533333333333333,0.03506851,-0.019368906,2.0092773,-1.1097565,960,975,218.13715
197,6.566666666666666,-0.016454874,-0.08493859,-0.94279474,-4.8666224,1429,1439,218.13715
198,6.6,0.00020293288,-0.04859657,0.011627196,-2.784378,1278,1377,218.89325
199,6.633333333333334,-0.01498907,-0.08488187,-0.85881037,-4.863373,1416,1439,218.13715
200,6.666666666666667,0.037489586,-0.018655976,2.147995,-1.0689087,937,966,218.89325
201,6.7,0.036711678,-0.013303556,2.103424,-0.76223755,970,881,201.46016
202,6.733333333333333,0.041532,-0.0008641958,2.3796082,-0.04951477,930,730,201.46016
203,6.766666666666667,0.010151704,-0.052491438,0.5816498,-3.0075376,1187,1426,218.89325
204,6.8,0.048485246,0.018866101,2.7779999,1.0809479,837,473,218.13715
205,6.833333333333333,0.025920548,-0.012403141,1.4851379,-0.7106476,1061,871,201.46016
206,6.866666666666666,0.02699114,-0.01728711,1.5464783,-0.99047846,1052,931,201.46016
207,6.9,0.021932198,-0.014810638,1.2566223,-0.848587,1095,901,201.46016
208,6.933333333333334,0.019957729,-0.016013322,1.1434935,-0.9174957,1112,916,201.46016
209,6.966666666666667,0.02336977,-0.018829614,1.3389891,-1.0788573,1083,950,201.46016
210,7.0,0.049918827,0.015985625,2.860138,0.9159088,859,527,201.46016
211,7.033333333333333,0.036824863,-0.002164351,2.109909,-0.12400817,970,746,201.46016
212,7.066666666666666,0.03868295,-0.0065215486,2.2163696,-0.3736572,954,799,201.46016
213,7.1,0.030071884,-5.5393753e-05,1.722992,-0.0031738281,1026,720,201.46016
214,7.133333333333334,0.03682273,-0.0049944925,2.1097867,-0.28616333,969,780,202.05531
215,7.166666666666667,0.03654363,-0.0008463526,2.0937955,-0.048492428,972,730,201.46016
216,7.2,0.039074965,-0.013371732,2.2388303,-0.7661438,951,882,201.46016
217,7.233333333333333,0.06872128,0.006050436,3.937439,0.34666443,700,647,201.46016
218,7.266666666666667,0.06004576,0.0036930055,3.4403684,0.21159361,1279,719,0.0
219,7.3,0.05741403,0.0016013588,3.2895813,0.09175109,1279,719,0.0
220,7.333333333333333,0.05181393,0.00085247785,2.9687192,0.04884338,1279,719,0.0
221,7.366666666666666,0.05316442,-0.016666861,3.0460966,-0.95494074,1279,719,0.0
222,7.4,0.06689781,-0.0011656656,3.832962,-0.06678771,669,735,218.13715
223,7.433333333333334,0.067302875,-0.0039244345,3.8561704,-0.22485353,665,770,218.13715
224,7.466666666666667,0.06573587,-0.0027608993,3.7663877,-0.15818787,680,755,218.13715
225,7.5,0.066542014,-0.004568919,3.8125763,-0.26177976,672,778,218.13715
226,7.533333333333333,0.062013038,-0.015891615,3.553085,-0.91052246,1279,719,0.0
227,7.566666666666666,0.05671495,-0.007913051,3.249527,-0.4533844,760,823,218.89325
228,7.6,0.041955173,-0.029498238,2.4038541,-1.6901245,896,1108,218.89325
229,7.633333333333334,0.044712346,-0.032124914,2.5618286,-1.840622,872,1140,218.13715
230,7.666666666666667,0.036910348,-0.043510728,2.1148071,-2.492981,943,1293,218.13715
