Frame,Time_sec,Pitch_rad,Yaw_rad,Pitch_deg,Yaw_deg,ScreenX,ScreenY,Distance_cm
0,0.0,-0.13389842,0.02158066,-7.671814,1.2364807,2017,530,131.17209
1,0.03333333333333333,-0.17162076,0.030647924,-9.833144,1.7559966,2229,444,131.17209
2,0.06666666666666667,-0.17444398,0.041735996,-9.994903,2.3912964,2200,361,125.081856
3,0.1,-0.22428532,0.051757473,-12.850601,2.9654846,2531,238,131.33595
4,0.13333333333333333,-0.20480642,0.011327756,-11.734543,0.64903253,2417,616,131.17209
5,0.16666666666666666,-0.18107791,0.018262096,-10.375,1.046341,2335,546,138.05728
6,0.2,-0.20197548,0.018718828,-11.572342,1.0725098,2460,539,138.05728
7,0.23333333333333334,-0.19511785,0.015972842,-11.179428,0.91517633,2363,574,131.33595
8,0.26666666666666666,-0.18186568,0.03877243,-10.4201355,2.2214966,2288,368,131.33595
9,0.3,-0.17507514,0.00978978,-10.031066,0.560913,2301,626,138.24837
10,0.3333333333333333,-0.15989433,0.02524677,-9.16127,1.4465332,2211,482,138.24837
11,0.36666666666666664,-0.1795386,0.023682427,-10.286803,1.3569031,2326,494,138.05728
12,0.4,-0.18325771,0.010663032,-10.499893,0.61094666,2348,618,138.05728
13,0.43333333333333335,-0.17434144,0.020882912,-9.989028,1.1965027,2244,531,131.17209
14,0.4666666666666667,-0.1938366,0.036687177,-11.106018,2.1020203,2355,385,131.17209
15,0.5,-0.1845576,0.026690202,-10.574371,1.5292358,2302,478,131.17209
16,0.5333333333333333,-0.15961097,0.004135623,-9.145035,0.23695374,2161,683,131.17209
17,0.5666666666666667,-0.17678596,0.020245617,-10.129088,1.1599884,2258,537,131.17209
18,0.6,-0.1614616,0.0011989551,-9.251068,0.06869506,2172,709,131.17209
19,0.6333333333333333,-0.18560103,0.0039452068,-10.634155,0.22604369,2308,684,131.17209
20,0.6666666666666666,-0.1550748,-0.000923318,-8.885131,-0.05290222,2136,728,131.17209
21,0.7,-0.1603809,-0.013687583,-9.189148,-0.78424066,2212,848,138.05728
22,0.7333333333333333,-0.16146374,0.0024495756,-9.25119,0.14035034,2219,696,138.05728
23,0.7666666666666667,-0.1681829,-0.0063303337,-9.636169,-0.3627014,2210,776,131.17209
24,0.8,-0.15399304,0.028318191,-8.823151,1.6225127,2131,467,131.33595
25,0.8333333333333334,-0.16887505,-0.0022210763,-9.675827,-0.12725829,2213,739,131.17209
26,0.8666666666666667,-0.16189276,-0.015730493,-9.275771,-0.9012908,2174,860,131.17209
27,0.9,-0.15765408,-0.022508772,-9.032912,-1.2896576,2150,920,131.17209
28,0.9333333333333333,-0.1581979,-0.013264673,-9.064072,-0.7600097,2153,838,131.17209
29,0.9666666666666667,-0.15143134,-0.0005057343,-8.676376,-0.028976439,2115,724,131.17209
30,1.0,-0.14439288,0.0004577974,-8.273102,0.026229858,2076,715,131.17209
31,1.0333333333333334,-0.14597319,-0.010074738,-8.363647,-0.57723993,2085,809,131.17209
32,1.0666666666666667,-0.14598225,0.0211716,-8.364166,1.2130432,2128,522,138.24837
33,1.1,-0.14625335,0.022377213,-8.379699,1.2821199,2130,510,138.24837
34,1.1333333333333333,-0.14827229,0.025106419,-8.495376,1.4384917,2141,485,138.05728
35,1.1666666666666667,-0.15009922,0.019527629,-8.600051,1.1188507,2151,537,138.05728
36,1.2,-0.123413555,0.038438737,-7.0710754,2.2023773,1995,366,138.05728
37,1.2333333333333334,-0.13233568,0.017639713,-7.5822754,1.010681,2047,556,138.05728
38,1.2666666666666666,-0.12929115,0.011909124,-7.4078364,0.6823425,1993,615,131.33595
39,1.3,-0.123295575,0.0073415367,-7.064316,0.42063904,1994,652,138.05728
40,1.3333333333333333,-0.15276584,0.03832955,-8.752837,2.1961212,2123,378,131.17209
41,1.3666666666666667,-0.15359223,0.03433933,-8.800186,1.9674987,2129,413,131.33595
42,1.4,-0.14316595,0.03971093,-8.202804,2.2752686,2070,368,131.33595
43,1.4333333333333333,-0.14827895,0.045974683,-8.495758,2.6341553,2099,311,131.33595
44,1.4666666666666666,-0.14152785,0.055418517,-8.108948,3.175247,2061,229,131.33595
45,1.5,-0.14271455,0.054327425,-8.176941,3.112732,2068,238,131.33595
46,1.5333333333333334,-0.14939322,0.024493894,-8.5596,1.4033966,2105,502,131.33595
47,1.5666666666666667,-0.13976723,0.045550443,-8.008072,2.609848,2051,316,131.33595
48,1.6,-0.15681519,0.057373814,-8.984848,3.2872772,2147,207,131.33595
49,1.6333333333333333,-0.16275297,0.04405827,-9.325058,2.5243528,2180,324,131.33595
50,1.6666666666666667,-0.1628475,0.04426733,-9.330474,2.5363312,2181,323,131.33595
51,1.7,-0.16253832,0.043810066,-9.312759,2.5101318,2179,327,131.33595
52,1.7333333333333334,-0.15871802,0.048607215,-9.093872,2.7849882,2157,285,131.33595
53,1.7666666666666666,-0.15439783,0.049892463,-8.846344,2.8586273,2133,274,131.33595
54,1.8,-0.15609507,0.048952363,-8.943588,2.8047636,2143,282,131.33595
55,1.8333333333333333,-0.15742,0.044869207,-9.019501,2.570816,2150,318,131.33595
56,1.8666666666666667,-0.15525298,0.043215916,-8.89534,2.4760895,2138,334,131.33595
57,1.9,-0.14694977,0.033462353,-8.419601,1.9172515,2091,422,131.33595
58,1.9333333333333333,-0.14463602,0.032178443,-8.287033,1.8436888,2078,434,131.33595
59,1.9666666666666666,-0.12500799,0.029219672,-7.16243,1.6741638,1969,463,131.33595
60,2.0,-0.12932044,0.04851241,-7.4095154,2.7795563,1993,293,131.33595
61,2.033333333333333,-0.13353543,0.041126665,-7.651016,2.3563843,2055,338,138.24837
62,2.066666666666667,-0.15634169,0.048522532,-8.957718,2.780136,2190,263,138.24837
63,2.1,-0.15088245,0.048171524,-8.644927,2.7600248,2112,291,131.17209
64,2.1333333333333333,-0.13246483,0.053307433,-7.589675,3.0542908,2010,250,131.33595
65,2.1666666666666665,-0.14510128,0.04765487,-8.31369,2.7304227,2081,297,131.33595
66,2.2,-0.14372016,0.05260036,-8.234558,3.0137784,2073,253,131.33595
67,2.2333333333333334,-0.14297128,0.052262407,-8.19165,2.9944153,2069,256,131.33595
68,2.2666666666666666,-0.15201457,0.015504925,-8.709793,0.8883667,2120,581,131.33595
69,2.3,-0.13749422,0.045879874,-7.877838,2.628723,2038,314,131.33595
70,2.3333333333333335,-0.14805764,0.0026290726,-8.483077,0.15063475,2098,696,131.33595
71,2.3666666666666667,-0.13295805,0.022729548,-7.617935,1.3023071,2013,519,131.33595
72,2.4,-0.13411067,0.03276647,-7.683975,1.8773803,2020,431,131.33595
73,2.433333333333333,-0.12894414,0.023525033,-7.3879547,1.347885,1990,513,131.17209
74,2.466666666666667,-0.116078146,0.01578056,-6.6507874,0.9041595,1918,582,131.17209
75,2.5,-0.11559557,-0.010388459,-6.623138,-0.59521484,1885,806,124.940285
76,2.533333333333333,-0.14901878,-0.01727779,-8.538147,-0.9899444,2103,873,131.33595
77,2.566666666666667,-0.24405609,-0.058184482,-13.983383,-3.333725,2559,1267,131.33595
78,2.6,-0.30679083,-0.094342224,-17.577818,-5.405411,2559,1439,138.05728
79,2.6333333333333333,-0.26185507,-0.046632215,-15.003189,-2.671829,2559,1162,131.33595
80,2.6666666666666665,-0.19371809,0.035221905,-11.099229,2.0180664,2356,398,131.33595
81,2.7,-0.18801066,0.016225042,-10.772217,0.92962635,2323,572,131.33595
82,2.7333333333333334,-0.1607247,0.03133822,-9.208846,1.7955476,2214,425,138.05728
83,2.7666666666666666,-0.18938059,-0.0019608855,-10.850708,-0.11235046,2385,738,138.05728
84,2.8,-0.1342931,-0.001759018,-7.694427,-0.1007843,2020,735,131.17209
