Frame,Time_sec,Pitch_rad,Yaw_rad,Pitch_deg,Yaw_deg,ScreenX,ScreenY,Distance_cm
0,0.0,-0.024600418,-0.13354848,-1.4095001,-7.651764,1459,1439,175.1146
1,0.03333333333333333,-0.029478796,-0.13412532,-1.6890105,-7.6848145,1495,1439,175.1146
2,0.06666666666666667,-0.027032683,-0.14117737,-1.5488585,-8.088867,1477,1439,175.1146
3,0.1,-0.07902105,-0.13823058,-4.5275726,-7.920028,1859,1439,175.1146
4,0.13333333333333333,-0.08164799,-0.13753629,-4.6780853,-7.8802485,1841,1439,164.16994
5,0.16666666666666666,-0.07199536,-0.13800634,-4.12503,-7.907181,1774,1439,164.16994
6,0.2,-0.073314965,-0.12901925,-4.200638,-7.3922577,1783,1439,164.16994
7,0.23333333333333334,-0.066527896,-0.12121245,-3.8117673,-6.9449615,1736,1439,164.16994
8,0.26666666666666666,-0.052081846,-0.11988033,-2.9840698,-6.8686366,1661,1439,175.1146
9,0.3,-0.027179956,-0.091084905,-1.5572968,-5.2187805,1478,1439,175.1146
10,0.3333333333333333,-0.0062368573,-0.070160985,-0.35734558,-4.019928,1325,1439,175.1146
11,0.36666666666666664,0.0029281457,-0.0745536,0.16777039,-4.2716064,1258,1439,174.72675
12,0.4,0.013767212,-0.07968311,0.7888031,-4.5655055,1185,1439,163.85023
13,0.43333333333333335,0.015349928,-0.06932555,0.8794861,-3.9720614,1174,1416,163.85023
14,0.4666666666666667,-0.034226414,-0.07791531,-1.9610289,-4.464218,1514,1439,163.85023
15,0.5,-0.08682731,-0.037989996,-4.974838,-2.1766663,1875,1126,163.85023
16,0.5333333333333333,-0.16186453,-0.07328034,-9.274154,-4.198654,2471,1439,174.72675
17,0.5666666666666667,-0.16028582,-0.086461656,-9.183701,-4.9538875,2459,1439,174.72675
18,0.6,-0.16077903,-0.15391208,-9.211959,-8.818512,2466,1439,175.1146
19,0.6333333333333333,-0.18278474,-0.13262597,-10.472794,-7.598908,2559,1439,173.57848
20,0.6666666666666666,-0.20617636,-0.12124867,-11.813034,-6.9470367,2559,1439,174.72675
21,0.7,-0.19045997,-0.12193736,-10.912552,-6.9864955,2559,1439,174.72675
22,0.7333333333333333,-0.15726632,-0.13809769,-9.010695,-7.912414,2437,1439,174.72675
23,0.7666666666666667,-0.14702034,-0.11523152,-8.423644,-6.6022797,2360,1439,174.72675
24,0.8,-0.14471005,-0.096761435,-8.291275,-5.5440216,2343,1439,174.72675
25,0.8333333333333334,-0.16179956,-0.08819724,-9.2704315,-5.0533295,2471,1439,174.72675
26,0.8666666666666667,-0.16651867,-0.08973042,-9.540816,-5.141174,2430,1439,163.85023
27,0.9,-0.14822595,-0.08057368,-8.492721,-4.6165314,2301,1439,163.85023
28,0.9333333333333333,-0.15595871,-0.08023359,-8.935776,-4.597046,2355,1439,163.85023
29,0.9666666666666667,-0.17297845,-0.070574306,-9.910934,-4.0436096,2554,1439,174.72675
30,1.0,-0.15029924,-0.081795536,-8.611511,-4.6865387,2385,1439,174.72675
31,1.0333333333333334,-0.13249679,-0.07941227,-7.5915065,-4.5499873,2252,1439,174.72675
32,1.0666666666666667,-0.1269497,-0.06788531,-7.2736816,-3.8895416,2211,1439,174.72675
33,1.1,-0.13343981,-0.06657903,-7.6455374,-3.8146973,2259,1439,174.72675
34,1.1333333333333333,-0.13248588,-0.059084892,-7.5908813,-3.3853147,2252,1412,174.72675
35,1.1666666666666667,-0.13075908,-0.06536063,-7.491943,-3.7448878,2239,1439,174.72675
36,1.2,-0.1622246,-0.060629793,-9.294785,-3.473831,2474,1439,174.72675
37,1.2333333333333334,-0.14686003,-0.061389595,-8.414459,-3.5173645,2359,1439,174.72675
38,1.2666666666666666,-0.14806536,-0.09092938,-8.48352,-5.2098694,2368,1439,174.72675
39,1.3,-0.1473796,-0.0720702,-8.444229,-4.129318,2431,1439,185.73708
40,1.3333333333333333,-0.1432605,-0.09138424,-8.208221,-5.235931,2332,1439,174.72675
41,1.3666666666666667,-0.13247576,-0.08803292,-7.5903015,-5.043915,2252,1439,174.72675
42,1.4,-0.15391527,-0.090642296,-8.818695,-5.193421,2412,1439,174.72675
43,1.4333333333333333,-0.1414815,-0.11209671,-8.106293,-6.422668,2319,1439,174.72675
44,1.4666666666666666,-0.15404789,-0.0941835,-8.826294,-5.3963165,2413,1439,174.72675
45,1.5,-0.14985342,-0.08745582,-8.585968,-5.010849,2381,1439,174.72675
46,1.5333333333333334,-0.14960255,-0.11059016,-8.571594,-6.336349,2305,1439,162.90219
47,1.5666666666666667,-0.14823236,-0.14154543,-8.493088,-8.109955,2295,1439,162.90219
48,1.6,-0.16089648,-0.08268955,-9.218689,-4.737762,2384,1439,162.90219
49,1.6333333333333333,-0.15817712,-0.09359945,-9.062881,-5.3628535,2371,1439,163.85023
50,1.6666666666666667,-0.1317093,-0.10902583,-7.546387,-6.2467194,2246,1439,174.72675
51,1.7,-0.13769501,-0.10439566,-7.889343,-5.98143,2291,1439,174.72675
52,1.7333333333333334,-0.15404843,-0.08397906,-8.826324,-4.8116455,2413,1439,174.72675
53,1.7666666666666666,-0.1369315,-0.065155305,-7.8455963,-3.7331238,2285,1439,174.72675
54,1.8,-0.15233175,-0.064120136,-8.727966,-3.6738129,2392,1439,173.57848
55,1.8333333333333333,-0.1457154,-0.04726179,-8.348877,-2.707901,2343,1274,173.57848
56,1.8666666666666667,-0.13726544,-0.06256778,-7.8647304,-3.5848694,2281,1439,173.57848
57,1.9,-0.13732989,-0.07252666,-7.8684225,-4.1554713,2281,1439,173.57848
58,1.9333333333333333,-0.13376527,-0.06646132,-7.6641846,-3.807953,2255,1439,173.57848
59,1.9666666666666666,-0.120080344,-0.08067062,-6.8800964,-4.6220856,2215,1439,185.73708
60,2.0,-0.14567891,-0.08204801,-8.3467865,-4.701004,2350,1439,174.72675
61,2.033333333333333,-0.14952585,-0.08736021,-8.5672,-5.005371,2379,1439,174.72675
62,2.066666666666667,-0.1562197,-0.08141018,-8.950729,-4.664459,2429,1439,174.72675
63,2.1,-0.15570492,-0.0870401,-8.921234,-4.98703,2425,1439,174.72675
64,2.1333333333333333,-0.15728043,-0.09976575,-9.011504,-5.716156,2437,1439,174.72675
65,2.1666666666666665,-0.1629527,-0.09271769,-9.336502,-5.312332,2479,1439,174.72675
66,2.2,-0.16489202,-0.091644436,-9.447617,-5.250839,2494,1439,174.72675
67,2.2333333333333334,-0.16182458,-0.086454734,-9.271865,-4.953491,2471,1439,174.72675
68,2.2666666666666666,-0.15794356,-0.057803646,-9.049499,-3.3119047,2442,1407,174.72675
69,2.3,-0.13699594,-0.062769376,-7.849289,-3.59642,2285,1439,174.72675
70,2.3333333333333335,-0.1379829,-0.057371415,-7.9058375,-3.28714,2293,1394,174.72675
71,2.3666666666666667,-0.16265284,-0.07336397,-9.319321,-4.2034454,2477,1439,174.72675
72,2.4,-0.15888952,-0.11917247,-9.103698,-6.828079,2449,1439,174.72675
73,2.433333333333333,-0.15971644,-0.127224,-9.151077,-7.2893977,2455,1439,174.72675
74,2.466666666666667,-0.16104189,-0.12668578,-9.22702,-7.25856,2465,1439,174.72675
75,2.5,-0.1624595,-0.1299194,-9.308243,-7.4438324,2475,1439,174.72675
76,2.533333333333333,-0.16385418,-0.13551496,-9.388152,-7.764435,2486,1439,174.72675
77,2.566666666666667,-0.15649001,-0.13582015,-8.966217,-7.781921,2431,1439,174.72675
78,2.6,-0.14027216,-0.12100526,-8.037002,-6.93309,2310,1439,174.72675
79,2.6333333333333333,-0.13765028,-0.11630691,-7.88678,-6.6638947,2290,1439,174.72675
80,2.6666666666666665,-0.13910569,-0.11560304,-7.9701686,-6.6235657,2301,1439,174.72675
81,2.7,-0.13678156,-0.11775167,-7.8370056,-6.7466736,2284,1439,174.72675
82,2.7333333333333334,-0.14903235,-0.11396732,-8.538924,-6.529846,2375,1439,174.72675
83,2.7666666666666666,-0.13369097,-0.10916058,-7.659928,-6.2544403,2261,1439,174.72675
84,2.8,-0.15378903,-0.0927129,-8.811461,-5.3120575,2411,1439,174.72675
85,2.8333333333333335,-0.15744317,-0.08379983,-9.020828,-4.8013763,2438,1439,174.72675
86,2.8666666666666667,-0.14813009,-0.094529435,-8.487228,-5.416137,2368,1439,174.72675
87,2.9,-0.14142664,-0.09951301,-8.103149,-5.701675,2318,1439,174.72675
88,2.933333333333333,-0.14020559,-0.12007635,-8.033188,-6.8798676,2383,1439,187.14598
89,2.966666666666667,-0.13914645,-0.12358852,-7.9725037,-7.0811,2374,1439,187.14598
90,3.0,-0.11528585,-0.09241622,-6.6053925,-5.295059,2126,1439,175.1146
91,3.033333333333333,-0.14472416,-0.11156062,-8.292083,-6.3919525,2345,1439,175.1146
92,3.066666666666667,-0.11004661,-0.10325502,-6.305206,-5.9160767,2088,1439,175.1146
93,3.1,-0.12980114,-0.094720915,-7.437057,-5.4271083,2234,1439,175.1146
94,3.1333333333333333,-0.13491228,-0.08830137,-7.729904,-5.0592957,2272,1439,175.1146
95,3.1666666666666665,-0.14216354,-0.10384811,-8.1453705,-5.950058,2324,1439,174.72675
96,3.2,-0.12883654,-0.07049814,-7.3817897,-4.0392456,2161,1439,162.90219
97,3.2333333333333334,-0.12426816,-0.085665904,-7.120041,-4.9082947,2129,1439,162.90219
98,3.2666666666666666,-0.118998826,-0.0805593,-6.81813,-4.6157074,2093,1439,162.90219
99,3.3,-0.13068612,-0.088936,-7.4877625,-5.0956573,2174,1439,162.90219
100,3.3333333333333335,-0.11600251,-0.09177359,-6.646454,-5.2582393,2072,1439,162.90219
101,3.3666666666666667,-0.12169022,-0.09945603,-6.972336,-5.6984105,2111,1439,162.90219
102,3.4,-0.12123243,-0.115624875,-6.946106,-6.624817,2113,1439,163.85023
103,3.433333333333333,-0.102771126,-0.10205633,-5.8883514,-5.847397,1985,1439,163.85023
104,3.466666666666667,-0.11665711,-0.112546794,-6.6839595,-6.448456,2081,1439,163.85023
105,3.5,-0.09251955,-0.09517765,-5.3009796,-5.4532776,1914,1439,163.85023
