Frame,Time_sec,Pitch_rad,Yaw_rad,Pitch_deg,Yaw_deg,ScreenX,ScreenY,Distance_cm
0,0.0,0.0132777225,-0.12314563,0.76075745,-7.0557246,1199,1439,145.70416
1,0.03333333333333333,0.020864535,-0.084559895,1.1954497,-4.844925,1159,1434,138.24837
2,0.06666666666666667,0.019812588,-0.08727978,1.1351776,-5.000763,1159,1439,145.92883
3,0.1,0.027262516,-0.06617928,1.5620271,-3.7917933,1122,1276,138.24837
4,0.13333333333333333,0.028500086,-0.07412403,1.6329346,-4.246994,1115,1342,138.24837
5,0.16666666666666666,0.028146682,-0.042614307,1.612686,-2.4416199,1117,1077,138.24837
6,0.2,0.014501712,-0.07241561,0.83088684,-4.149109,1196,1334,138.24837
7,0.23333333333333334,0.007299991,-0.05800179,0.41825864,-3.3232577,1235,1241,145.92883
8,0.26666666666666666,0.06393664,-0.005590774,3.6632996,-0.32032773,910,765,138.24837
9,0.3,0.07863862,0.012953083,4.505661,0.7421569,825,615,138.05728
10,0.3333333333333333,0.0693876,0.019173961,3.9756165,1.098587,879,563,138.05728
11,0.36666666666666664,0.053673882,0.01677099,3.0752866,0.9609069,970,581,138.05728
12,0.4,0.035157986,0.015491342,2.014404,0.8875885,1077,590,138.05728
13,0.43333333333333335,0.041266482,0.0146330055,2.3643951,0.8384094,1041,598,138.24837
14,0.4666666666666667,0.045383465,0.017851437,2.6002808,1.0228119,1017,571,138.24837
15,0.5,0.037864827,-0.03826723,2.1694946,-2.1925507,1061,1039,138.24837
16,0.5333333333333333,0.039043806,-0.01793932,2.2370453,-1.0278473,1054,869,138.24837
17,0.5666666666666667,0.048633315,0.021492243,2.7864835,1.2314148,998,542,138.24837
18,0.6,0.04890496,0.009237974,2.8020475,0.5292969,997,643,138.24837
19,0.6333333333333333,0.04513552,0.0027899274,2.5860746,0.15985106,1019,696,138.24837
20,0.6666666666666666,0.058132812,-0.016468989,3.3307645,-0.9436035,943,855,138.24837
21,0.7,0.07106885,-0.053421948,4.071945,-3.060852,868,1156,138.24837
22,0.7333333333333333,0.044125386,-0.03691088,2.5281982,-2.1148376,1037,1011,131.33595
23,0.7666666666666667,0.05298439,-0.026170619,3.0357819,-1.499466,974,935,138.05728
24,0.8,0.04622316,0.03458008,2.6483917,1.9812926,1013,433,138.05728
25,0.8333333333333334,0.04135836,0.044843372,2.3696592,2.5693357,1041,346,138.24837
26,0.8666666666666667,0.039205194,0.030092655,2.246292,1.724182,1040,455,145.92883
27,0.9,0.049163017,-0.0054392405,2.8168333,-0.3116455,980,767,145.70416
28,0.9333333333333333,0.04290992,0.018754514,2.4585571,1.0745544,1018,555,145.70416
29,0.9666666666666667,0.04467959,0.0034429347,2.5599518,0.19726561,1022,691,138.05728
30,1.0,0.034814972,-0.0110446615,1.9947509,-0.63281244,1079,812,138.05728
31,1.0333333333333334,0.044384513,-0.0073449984,2.543045,-0.42083737,1023,780,138.05728
32,1.0666666666666667,0.030572293,0.017549166,1.7516633,1.0054932,1103,573,138.05728
33,1.1,0.07487824,0.021928735,4.290207,1.256424,846,541,138.24837
34,1.1333333333333333,0.05630855,-0.001206412,3.226242,-0.069122314,954,729,138.24837
35,1.1666666666666667,0.040011067,-0.0057343184,2.2924652,-0.32855222,1048,767,138.24837
36,1.2,0.05561746,0.0073886747,3.1866455,0.42333984,974,662,131.33595
37,1.2333333333333334,0.057825487,0.0026469158,3.3131561,0.1516571,962,699,131.33595
38,1.2666666666666666,0.06113233,-0.004234426,3.5026243,-0.24261473,944,753,131.33595
