Frame,Time_sec,Pitch_rad,Yaw_rad,Pitch_deg,Yaw_deg,ScreenX,ScreenY,Distance_cm
0,0.0,0.06636997,-0.031635694,3.802719,-1.8125917,1279,719,0.0
1,0.03333333333333333,0.16332155,-0.24500817,9.3576355,-14.037933,1279,719,0.0
2,0.06666666666666667,0.20172168,-0.34199092,11.5578,-19.594635,1279,719,0.0
3,0.1,-0.01450038,-0.20035599,-0.8308105,-11.479552,1363,1439,138.05728
4,0.13333333333333333,-0.10371228,-0.04576722,-5.942276,-2.6222684,1850,956,131.17209
5,0.16666666666666666,-0.07133384,-0.12359971,-4.0871277,-7.0817413,1692,1395,138.24837
6,0.2,-0.09687328,-0.17050916,-5.55043,-9.769455,1813,1439,131.33595
7,0.23333333333333334,-0.061778948,-0.14805205,-3.5396729,-8.482758,1637,1439,138.24837
8,0.26666666666666666,-0.06478646,-0.15968901,-3.7119904,-9.149506,1635,1439,131.33595
9,0.3,-0.060286775,-0.14490312,-3.4541776,-8.302337,1610,1439,131.17209
10,0.3333333333333333,-0.02993633,-0.15571824,-1.7152253,-8.921997,1444,1439,131.17209
11,0.36666666666666664,0.04125263,-0.12800378,2.3636014,-7.334076,1053,1384,131.17209
12,0.4,0.05111432,-0.09798302,2.9286346,-5.614013,999,1227,131.17209
13,0.43333333333333335,0.08346187,-0.10772381,4.782013,-6.172119,770,1340,145.92883
14,0.4666666666666667,0.048773136,-0.091687046,2.7944946,-5.2532806,1012,1194,131.17209
15,0.5,0.033725742,-0.064692445,1.9323425,-3.7066038,1085,1071,138.05728
16,0.5333333333333333,0.032853022,-0.0766535,1.8823394,-4.391922,1099,1116,131.17209
17,0.5666666666666667,0.065134,-0.099525,3.7319028,-5.702362,903,1262,138.05728
18,0.6,-0.0036509275,-0.13770168,-0.20918272,-7.8897243,1279,719,0.0
19,0.6333333333333333,0.049254633,-0.11101707,2.8220825,-6.3608093,1010,1293,130.68416
20,0.6666666666666666,0.061625283,-0.10320947,3.5308685,-5.913467,924,1282,138.05728
21,0.7,0.025650237,-0.1611263,1.4696503,-9.231856,1131,1439,138.24837
22,0.7333333333333333,0.03412708,-0.20049104,1.9553375,-11.487289,1083,1439,138.05728
23,0.7666666666666667,0.024242489,-0.18583965,1.3889922,-10.647827,1140,1439,138.24837
24,0.8,0.051524714,-0.12948982,2.9521484,-7.41922,982,1427,138.05728
25,0.8333333333333334,0.0432034,-0.101371095,2.4753723,-5.8081355,1030,1273,138.24837
26,0.8666666666666667,0.06999028,-0.1411177,4.010147,-8.085448,875,1439,138.24837
