Frame,Time,GameX,GameY,Speed_X,Speed_Y
189,6.4,640.0,1091.0,4,4
190,6.43,640.0,1095.0,4,4
191,6.46,640.0,1099.0,4,4
192,6.5,640.0,1103.0,4,4
193,6.53,640.0,1107.0,4,4
194,6.56,640.0,1111.0,4,4
195,6.6,640.0,1115.0,4,4
196,6.63,640.0,1119.0,4,4
197,6.66,640.0,1123.0,4,4
198,6.7,640.0,1127.0,4,4
199,6.73,640.0,1131.0,4,4
200,6.77,640.0,1135.0,4,4
201,6.8,640.0,1139.0,4,4
202,6.83,640.0,1143.0,4,4
203,6.86,640.0,1147.0,4,4
204,6.9,640.0,1151.0,4,4
205,6.93,640.0,1155.0,4,4
206,6.96,640.0,1159.0,4,4
207,7.0,640.0,1163.0,4,4
208,7.03,640.0,1167.0,4,4
209,7.07,640.0,1171.0,4,4
210,7.1,640.0,1175.0,4,4
211,7.13,640.0,1179.0,4,4
212,7.17,640.0,1183.0,4,4
213,7.2,640.0,1187.0,4,4
214,7.23,640.0,1191.0,4,4
215,7.27,640.0,1195.0,4,4
216,7.3,640.0,1199.0,4,4
217,7.34,640.0,1203.0,4,4
218,7.37,640.0,1207.0,4,4
219,7.4,640.0,1211.0,4,4
220,7.44,640.0,1215.0,4,4
221,7.47,640.0,1219.0,4,4
222,7.5,640.0,1223.0,4,4
223,7.54,640.0,1227.0,4,4
224,7.57,640.0,1231.0,4,4
225,7.61,640.0,1235.0,4,4
226,7.64,640.0,1239.0,4,4
227,7.67,640.0,1243.0,4,4
228,7.71,640.0,1247.0,4,4
229,7.74,640.0,1251.0,4,4
230,7.77,640.0,1255.0,4,4
231,7.8,640.0,1259.0,4,4
232,7.84,640.0,1263.0,4,4
233,7.87,640.0,1267.0,4,4
234,7.91,640.0,1271.0,4,4
235,7.94,640.0,1275.0,4,4
236,7.97,640.0,1279.0,4,4
237,8.01,640.0,1283.0,4,4
238,8.04,640.0,1287.0,4,4
239,8.07,640.0,1291.0,4,4
240,8.11,640.0,1295.0,4,4
241,8.14,640.0,1299.0,4,4
242,8.17,640.0,1303.0,4,4
243,8.21,640.0,1307.0,4,4
244,8.24,740.0,1311.0,4,4
245,8.27,740.0,1307.0,4,4
246,8.31,740.0,1303.0,4,4
247,8.34,740.0,1299.0,4,4
248,8.38,740.0,1295.0,4,4
249,8.41,740.0,1291.0,4,4
250,8.44,740.0,1287.0,4,4
251,8.48,740.0,1283.0,4,4
252,8.51,740.0,1279.0,4,4
253,8.54,740.0,1275.0,4,4
254,8.58,740.0,1271.0,4,4
255,8.61,740.0,1267.0,4,4
256,8.64,740.0,1263.0,4,4
257,8.68,740.0,1259.0,4,4
258,8.71,740.0,1255.0,4,4
259,8.75,740.0,1251.0,4,4
260,8.78,740.0,1247.0,4,4
261,8.81,740.0,1243.0,4,4
262,8.85,740.0,1239.0,4,4
263,8.88,740.0,1235.0,4,4
264,8.91,740.0,1231.0,4,4
265,8.95,740.0,1227.0,4,4
266,8.98,740.0,1223.0,4,4
267,9.01,740.0,1219.0,4,4
268,9.05,740.0,1215.0,4,4
269,9.08,740.0,1211.0,4,4
270,9.12,740.0,1207.0,4,4
271,9.15,740.0,1203.0,4,4
272,9.18,740.0,1199.0,4,4
273,9.22,740.0,1195.0,4,4
274,9.25,740.0,1191.0,4,4
275,9.28,740.0,1187.0,4,4
276,9.32,740.0,1183.0,4,4
277,9.35,740.0,1179.0,4,4
278,9.38,740.0,1175.0,4,4
279,9.42,740.0,1171.0,4,4
280,9.45,740.0,1167.0,4,4
281,9.48,740.0,1163.0,4,4
282,9.52,740.0,1159.0,4,4
283,9.55,740.0,1155.0,4,4
284,9.58,740.0,1151.0,4,4
285,9.62,740.0,1147.0,4,4
286,9.65,740.0,1143.0,4,4
287,9.68,740.0,1139.0,4,4
288,9.72,740.0,1135.0,4,4
289,9.75,740.0,1131.0,4,4
290,9.78,740.0,1127.0,4,4
291,9.82,740.0,1123.0,4,4
292,9.85,740.0,1119.0,4,4
293,9.89,740.0,1115.0,4,4
294,9.92,740.0,1111.0,4,4
295,9.96,740.0,1107.0,4,4
296,9.99,740.0,1103.0,4,4
297,10.02,740.0,1099.0,4,4
298,10.06,740.0,1095.0,4,4
299,10.09,740.0,1091.0,4,4
300,10.12,740.0,1087.0,4,4
301,10.16,740.0,1083.0,4,4
302,10.19,740.0,1079.0,4,4
303,10.22,740.0,1075.0,4,4
304,10.26,740.0,1071.0,4,4
305,10.29,740.0,1067.0,4,4
306,10.33,740.0,1063.0,4,4
307,10.36,740.0,1059.0,4,4
308,10.39,740.0,1055.0,4,4
309,10.42,740.0,1051.0,4,4
310,10.46,740.0,1047.0,4,4
311,10.49,740.0,1043.0,4,4
312,10.53,740.0,1039.0,4,4
313,10.56,740.0,1035.0,4,4
314,10.59,740.0,1031.0,4,4
315,10.63,740.0,1027.0,4,4
316,10.66,740.0,1023.0,4,4
317,10.69,740.0,1019.0,4,4
318,10.73,740.0,1015.0,4,4
319,10.76,740.0,1011.0,4,4
320,10.8,740.0,1007.0,4,4
321,10.83,740.0,1003.0,4,4
322,10.86,740.0,999.0,4,4
323,10.9,740.0,995.0,4,4
324,10.93,740.0,991.0,4,4
325,10.96,740.0,987.0,4,4
326,11.0,740.0,983.0,4,4
327,11.03,740.0,979.0,4,4
328,11.06,740.0,975.0,4,4
329,11.1,740.0,971.0,4,4
330,11.13,740.0,967.0,4,4
331,11.16,740.0,963.0,4,4
332,11.2,740.0,959.0,4,4
333,11.23,740.0,955.0,4,4
334,11.26,740.0,951.0,4,4
335,11.3,740.0,947.0,4,4
336,11.33,740.0,943.0,4,4
337,11.36,740.0,939.0,4,4
338,11.4,740.0,935.0,4,4
339,11.43,740.0,931.0,4,4
340,11.47,740.0,927.0,4,4
341,11.5,740.0,923.0,4,4
342,11.53,740.0,919.0,4,4
343,11.56,740.0,915.0,4,4
344,11.6,740.0,911.0,4,4
345,11.63,740.0,907.0,4,4
346,11.67,740.0,903.0,4,4
347,11.7,740.0,899.0,4,4
348,11.73,740.0,895.0,4,4
349,11.77,740.0,891.0,4,4
350,11.8,740.0,887.0,4,4
351,11.83,740.0,883.0,4,4
352,11.87,740.0,879.0,4,4
353,11.9,740.0,875.0,4,4
354,11.94,740.0,871.0,4,4
355,11.97,740.0,867.0,4,4
356,12.0,740.0,863.0,4,4
357,12.04,740.0,859.0,4,4
358,12.07,740.0,855.0,4,4
359,12.1,740.0,851.0,4,4
360,12.14,740.0,847.0,4,4
361,12.17,740.0,843.0,4,4
362,12.21,740.0,839.0,4,4
363,12.24,740.0,835.0,4,4
364,12.28,740.0,831.0,4,4
365,12.31,740.0,827.0,4,4
366,12.34,740.0,823.0,4,4
367,12.38,740.0,819.0,4,4
368,12.41,740.0,815.0,4,4
369,12.44,740.0,811.0,4,4
370,12.48,740.0,807.0,4,4
371,12.51,740.0,803.0,4,4
372,12.54,740.0,799.0,4,4
373,12.58,740.0,795.0,4,4
374,12.61,740.0,791.0,4,4
375,12.64,740.0,787.0,4,4
376,12.68,740.0,783.0,4,4
377,12.71,740.0,779.0,4,4
378,12.75,740.0,775.0,4,4
379,12.78,740.0,771.0,4,4
380,12.81,740.0,767.0,4,4
381,12.85,740.0,763.0,4,4
382,12.88,740.0,759.0,4,4
383,12.91,740.0,755.0,4,4
384,12.95,740.0,751.0,4,4
385,12.98,740.0,747.0,4,4
386,13.01,740.0,743.0,4,4
387,13.05,740.0,739.0,4,4
388,13.08,740.0,735.0,4,4
389,13.11,740.0,731.0,4,4
390,13.15,740.0,727.0,4,4
391,13.18,740.0,723.0,4,4
392,13.22,740.0,719.0,4,4
393,13.25,740.0,715.0,4,4
394,13.28,740.0,711.0,4,4
395,13.32,740.0,707.0,4,4
396,13.35,740.0,703.0,4,4
397,13.38,740.0,699.0,4,4
398,13.42,740.0,695.0,4,4
399,13.45,740.0,691.0,4,4
400,13.48,740.0,687.0,4,4
401,13.52,740.0,683.0,4,4
402,13.55,740.0,679.0,4,4
403,13.58,740.0,675.0,4,4
404,13.62,740.0,671.0,4,4
405,13.65,740.0,667.0,4,4
406,13.69,740.0,663.0,4,4
407,13.72,740.0,659.0,4,4
408,13.75,740.0,655.0,4,4
409,13.79,740.0,651.0,4,4
410,13.82,740.0,647.0,4,4
411,13.86,740.0,643.0,4,4
412,13.89,740.0,639.0,4,4
413,13.92,740.0,635.0,4,4
414,13.96,740.0,631.0,4,4
415,13.99,740.0,627.0,4,4
416,14.02,740.0,623.0,4,4
417,14.06,740.0,619.0,4,4
418,14.09,740.0,615.0,4,4
419,14.12,740.0,611.0,4,4
420,14.16,740.0,607.0,4,4
421,14.19,740.0,603.0,4,4
422,14.22,740.0,599.0,4,4
423,14.26,740.0,595.0,4,4
424,14.29,740.0,591.0,4,4
425,14.32,740.0,587.0,4,4
426,14.36,740.0,583.0,4,4
427,14.39,740.0,579.0,4,4
428,14.42,740.0,575.0,4,4
429,14.46,740.0,571.0,4,4
430,14.49,740.0,567.0,4,4
431,14.52,740.0,563.0,4,4
432,14.56,740.0,559.0,4,4
433,14.59,740.0,555.0,4,4
434,14.62,740.0,551.0,4,4
435,14.66,740.0,547.0,4,4
436,14.69,740.0,543.0,4,4
437,14.72,740.0,539.0,4,4
438,14.76,740.0,535.0,4,4
439,14.79,740.0,531.0,4,4
440,14.82,740.0,527.0,4,4
441,14.86,740.0,523.0,4,4
442,14.89,740.0,519.0,4,4
443,14.93,740.0,515.0,4,4
444,14.96,740.0,511.0,4,4
445,14.99,740.0,507.0,4,4
446,15.03,740.0,503.0,4,4
447,15.06,740.0,499.0,4,4
448,15.09,740.0,495.0,4,4
449,15.13,740.0,491.0,4,4
450,15.16,740.0,487.0,4,4
451,15.2,740.0,483.0,4,4
452,15.23,740.0,479.0,4,4
453,15.26,740.0,475.0,4,4
454,15.3,740.0,471.0,4,4
455,15.33,740.0,467.0,4,4
456,15.36,740.0,463.0,4,4
457,15.4,740.0,459.0,4,4
458,15.43,740.0,455.0,4,4
459,15.46,740.0,451.0,4,4
460,15.5,740.0,447.0,4,4
461,15.53,740.0,443.0,4,4
462,15.57,740.0,439.0,4,4
463,15.6,740.0,435.0,4,4
464,15.63,740.0,431.0,4,4
465,15.67,740.0,427.0,4,4
466,15.7,740.0,423.0,4,4
467,15.73,740.0,419.0,4,4
468,15.77,740.0,415.0,4,4
469,15.8,740.0,411.0,4,4
470,15.84,740.0,407.0,4,4
471,15.87,740.0,403.0,4,4
472,15.9,740.0,399.0,4,4
473,15.94,740.0,395.0,4,4
474,15.97,740.0,391.0,4,4
475,16.0,740.0,387.0,4,4
476,16.04,740.0,383.0,4,4
477,16.07,740.0,379.0,4,4
478,16.1,740.0,375.0,4,4
479,16.14,740.0,371.0,4,4
480,16.17,740.0,367.0,4,4
481,16.2,740.0,363.0,4,4
482,16.24,740.0,359.0,4,4
483,16.27,740.0,355.0,4,4
484,16.3,740.0,351.0,4,4
485,16.34,740.0,347.0,4,4
486,16.37,740.0,343.0,4,4
487,16.4,740.0,339.0,4,4
488,16.44,740.0,335.0,4,4
489,16.47,740.0,331.0,4,4
490,16.5,740.0,327.0,4,4
491,16.54,740.0,323.0,4,4
492,16.57,740.0,319.0,4,4
493,16.6,740.0,315.0,4,4
494,16.64,740.0,311.0,4,4
495,16.67,740.0,307.0,4,4
496,16.7,740.0,303.0,4,4
497,16.74,740.0,299.0,4,4
498,16.77,740.0,295.0,4,4
499,16.8,740.0,291.0,4,4
500,16.84,740.0,287.0,4,4
501,16.87,740.0,283.0,4,4
502,16.9,740.0,279.0,4,4
503,16.94,740.0,275.0,4,4
504,16.97,740.0,271.0,4,4
505,17.01,740.0,267.0,4,4
506,17.04,740.0,263.0,4,4
507,17.07,740.0,259.0,4,4
508,17.11,740.0,255.0,4,4
509,17.14,740.0,251.0,4,4
510,17.17,740.0,247.0,4,4
511,17.21,740.0,243.0,4,4
512,17.24,740.0,239.0,4,4
513,17.27,740.0,235.0,4,4
514,17.31,740.0,231.0,4,4
515,17.34,740.0,227.0,4,4
516,17.38,740.0,223.0,4,4
517,17.41,740.0,219.0,4,4
518,17.44,740.0,215.0,4,4
519,17.48,740.0,211.0,4,4
520,17.51,740.0,207.0,4,4
521,17.54,740.0,203.0,4,4
522,17.58,740.0,199.0,4,4
523,17.61,740.0,195.0,4,4
524,17.64,740.0,191.0,4,4
525,17.68,740.0,187.0,4,4
526,17.71,740.0,183.0,4,4
527,17.74,740.0,179.0,4,4
528,17.78,740.0,175.0,4,4
529,17.81,740.0,171.0,4,4
530,17.85,740.0,167.0,4,4
531,17.88,740.0,163.0,4,4
532,17.91,740.0,159.0,4,4
533,17.95,740.0,155.0,4,4
534,17.98,740.0,151.0,4,4
535,18.01,740.0,147.0,4,4
536,18.05,740.0,143.0,4,4
537,18.08,740.0,139.0,4,4
538,18.11,740.0,135.0,4,4
539,18.15,740.0,131.0,4,4
540,18.18,740.0,127.0,4,4
541,18.22,740.0,123.0,4,4
542,18.25,740.0,119.0,4,4
543,18.28,740.0,115.0,4,4
544,18.32,740.0,111.0,4,4
545,18.35,740.0,107.0,4,4
546,18.38,740.0,103.0,4,4
547,18.42,740.0,99.0,4,4
548,18.45,740.0,95.0,4,4
549,18.49,740.0,91.0,4,4
550,18.52,740.0,87.0,4,4
551,18.55,740.0,83.0,4,4
552,18.59,740.0,79.0,4,4
553,18.62,740.0,75.0,4,4
554,18.65,740.0,71.0,4,4
555,18.69,740.0,67.0,4,4
556,18.72,740.0,63.0,4,4
557,18.75,740.0,59.0,4,4
558,18.79,740.0,55.0,4,4
559,18.82,740.0,51.0,4,4
560,18.85,740.0,47.0,4,4
561,18.89,740.0,43.0,4,4
562,18.92,740.0,39.0,4,4
563,18.95,740.0,35.0,4,4
564,18.99,740.0,31.0,4,4
565,19.02,740.0,27.0,4,4
566,19.05,740.0,23.0,4,4
567,19.09,740.0,19.0,4,4
568,19.12,740.0,15.0,4,4
569,19.15,740.0,11.0,4,4
570,19.19,740.0,7.0,4,4
571,19.22,740.0,3.0,4,4
572,19.26,840.0,-1.0,4,4
573,19.29,840.0,3.0,4,4
574,19.32,840.0,7.0,4,4
575,19.35,840.0,11.0,4,4
576,19.39,840.0,15.0,4,4
577,19.42,840.0,19.0,4,4
578,19.46,840.0,23.0,4,4
579,19.49,840.0,27.0,4,4
580,19.52,840.0,31.0,4,4
581,19.56,840.0,35.0,4,4
582,19.59,840.0,39.0,4,4
583,19.62,840.0,43.0,4,4
584,19.65,840.0,47.0,4,4
585,19.69,840.0,51.0,4,4
586,19.72,840.0,55.0,4,4
587,19.75,840.0,59.0,4,4
588,19.79,840.0,63.0,4,4
589,19.82,840.0,67.0,4,4
590,19.85,840.0,71.0,4,4
591,19.89,840.0,75.0,4,4
592,19.92,840.0,79.0,4,4
593,19.95,840.0,83.0,4,4
594,19.99,840.0,87.0,4,4
595,20.02,840.0,91.0,4,4
596,20.06,840.0,95.0,4,4
597,20.09,840.0,99.0,4,4
598,20.12,840.0,103.0,4,4
599,20.16,840.0,107.0,4,4
600,20.19,840.0,111.0,4,4
601,20.23,840.0,115.0,4,4
602,20.26,840.0,119.0,4,4
603,20.29,840.0,123.0,4,4
604,20.33,840.0,127.0,4,4
605,20.36,840.0,131.0,4,4
606,20.39,840.0,135.0,4,4
607,20.43,840.0,139.0,4,4
608,20.46,840.0,143.0,4,4
609,20.49,840.0,147.0,4,4
610,20.53,840.0,151.0,4,4
611,20.56,840.0,155.0,4,4
612,20.6,840.0,159.0,4,4
613,20.63,840.0,163.0,4,4
614,20.67,840.0,167.0,4,4
615,20.7,840.0,171.0,4,4
616,20.73,840.0,175.0,4,4
617,20.77,840.0,179.0,4,4
618,20.8,840.0,183.0,4,4
619,20.83,840.0,187.0,4,4
620,20.87,840.0,191.0,4,4
621,20.9,840.0,195.0,4,4
622,20.94,840.0,199.0,4,4
623,20.97,840.0,203.0,4,4
624,21.0,840.0,207.0,4,4
625,21.04,840.0,211.0,4,4
626,21.07,840.0,215.0,4,4
627,21.1,840.0,219.0,4,4
628,21.14,840.0,223.0,4,4
629,21.17,840.0,227.0,4,4
630,21.21,840.0,231.0,4,4
631,21.24,840.0,235.0,4,4
632,21.27,840.0,239.0,4,4
633,21.31,840.0,243.0,4,4
634,21.34,840.0,247.0,4,4
635,21.37,840.0,251.0,4,4
636,21.41,840.0,255.0,4,4
637,21.44,840.0,259.0,4,4
638,21.47,840.0,263.0,4,4
639,21.51,840.0,267.0,4,4
640,21.54,840.0,271.0,4,4
641,21.57,840.0,275.0,4,4
642,21.61,840.0,279.0,4,4
643,21.64,840.0,283.0,4,4
644,21.67,840.0,287.0,4,4
645,21.71,840.0,291.0,4,4
646,21.74,840.0,295.0,4,4
647,21.77,840.0,299.0,4,4
648,21.81,840.0,303.0,4,4
649,21.84,840.0,307.0,4,4
650,21.88,840.0,311.0,4,4
651,21.91,840.0,315.0,4,4
652,21.94,840.0,319.0,4,4
653,21.98,840.0,323.0,4,4
654,22.01,840.0,327.0,4,4
655,22.04,840.0,331.0,4,4
656,22.08,840.0,335.0,4,4
657,22.11,840.0,339.0,4,4
658,22.15,840.0,343.0,4,4
659,22.18,840.0,347.0,4,4
660,22.21,840.0,351.0,4,4
661,22.25,840.0,355.0,4,4
662,22.28,840.0,359.0,4,4
663,22.31,840.0,363.0,4,4
664,22.35,840.0,367.0,4,4
665,22.38,840.0,371.0,4,4
666,22.41,840.0,375.0,4,4
667,22.45,840.0,379.0,4,4
668,22.48,840.0,383.0,4,4
669,22.51,840.0,387.0,4,4
670,22.55,840.0,391.0,4,4
671,22.58,840.0,395.0,4,4
672,22.62,840.0,399.0,4,4
673,22.65,840.0,403.0,4,4
674,22.68,840.0,407.0,4,4
675,22.72,840.0,411.0,4,4
676,22.75,840.0,415.0,4,4
677,22.79,840.0,419.0,4,4
678,22.82,840.0,423.0,4,4
679,22.85,840.0,427.0,4,4
680,22.89,840.0,431.0,4,4
681,22.92,840.0,435.0,4,4
682,22.96,840.0,439.0,4,4
683,22.99,840.0,443.0,4,4
684,23.02,840.0,447.0,4,4
685,23.06,840.0,451.0,4,4
686,23.09,840.0,455.0,4,4
687,23.12,840.0,459.0,4,4
688,23.16,840.0,463.0,4,4
689,23.19,840.0,467.0,4,4
690,23.22,840.0,471.0,4,4
691,23.26,840.0,475.0,4,4
692,23.29,840.0,479.0,4,4
693,23.32,840.0,483.0,4,4
694,23.36,840.0,487.0,4,4
695,23.39,840.0,491.0,4,4
696,23.43,840.0,495.0,4,4
697,23.46,840.0,499.0,4,4
698,23.49,840.0,503.0,4,4
699,23.53,840.0,507.0,4,4
700,23.56,840.0,511.0,4,4
701,23.59,840.0,515.0,4,4
702,23.63,840.0,519.0,4,4
703,23.66,840.0,523.0,4,4
704,23.69,840.0,527.0,4,4
705,23.73,840.0,531.0,4,4
706,23.76,840.0,535.0,4,4
707,23.8,840.0,539.0,4,4
708,23.83,840.0,543.0,4,4
709,23.86,840.0,547.0,4,4
710,23.9,840.0,551.0,4,4
711,23.93,840.0,555.0,4,4
712,23.96,840.0,559.0,4,4
713,24.0,840.0,563.0,4,4
714,24.03,840.0,567.0,4,4
715,24.06,840.0,571.0,4,4
716,24.1,840.0,575.0,4,4
717,24.13,840.0,579.0,4,4
718,24.16,840.0,583.0,4,4
719,24.2,840.0,587.0,4,4
720,24.23,840.0,591.0,4,4
721,24.27,840.0,595.0,4,4
722,24.3,840.0,599.0,4,4
723,24.34,840.0,603.0,4,4
724,24.37,840.0,607.0,4,4
725,24.4,840.0,611.0,4,4
726,24.44,840.0,615.0,4,4
727,24.47,840.0,619.0,4,4
728,24.5,840.0,623.0,4,4
729,24.54,840.0,627.0,4,4
730,24.57,840.0,631.0,4,4
731,24.61,840.0,635.0,4,4
732,24.64,840.0,639.0,4,4
733,24.68,840.0,643.0,4,4
734,24.71,840.0,647.0,4,4
735,24.74,840.0,651.0,4,4
736,24.78,840.0,655.0,4,4
737,24.81,840.0,659.0,4,4
738,24.84,840.0,663.0,4,4
739,24.88,840.0,667.0,4,4
740,24.91,840.0,671.0,4,4
741,24.94,840.0,675.0,4,4
742,24.98,840.0,679.0,4,4
743,25.01,840.0,683.0,4,4
744,25.04,840.0,687.0,4,4
745,25.08,840.0,691.0,4,4
746,25.11,840.0,695.0,4,4
747,25.14,840.0,699.0,4,4
748,25.18,840.0,703.0,4,4
749,25.21,840.0,707.0,4,4
750,25.24,840.0,711.0,4,4
751,25.28,840.0,715.0,4,4
752,25.31,840.0,719.0,4,4
753,25.34,840.0,723.0,4,4
754,25.38,840.0,727.0,4,4
755,25.41,840.0,731.0,4,4
756,25.45,840.0,735.0,4,4
757,25.48,840.0,739.0,4,4
758,25.51,840.0,743.0,4,4
759,25.54,840.0,747.0,4,4
760,25.58,840.0,751.0,4,4
761,25.61,840.0,755.0,4,4
762,25.64,840.0,759.0,4,4
763,25.68,840.0,763.0,4,4
764,25.71,840.0,767.0,4,4
765,25.75,840.0,771.0,4,4
766,25.78,840.0,775.0,4,4
