Frame,Time,GameX,GameY,Speed_X,Speed_Y
74,2.53,640.0,557.0,3,3
75,2.56,640.0,560.0,3,3
76,2.6,640.0,563.0,3,3
77,2.63,640.0,566.0,3,3
78,2.66,640.0,569.0,3,3
79,2.7,640.0,572.0,3,3
80,2.73,640.0,575.0,3,3
81,2.76,640.0,578.0,3,3
82,2.8,640.0,581.0,3,3
83,2.83,640.0,584.0,3,3
84,2.87,640.0,587.0,3,3
85,2.9,640.0,590.0,3,3
86,2.93,640.0,593.0,3,3
87,2.97,640.0,596.0,3,3
88,3.0,640.0,599.0,3,3
89,3.03,640.0,602.0,3,3
90,3.07,640.0,605.0,3,3
91,3.1,640.0,608.0,3,3
92,3.13,640.0,611.0,3,3
93,3.17,640.0,614.0,3,3
94,3.2,640.0,617.0,3,3
95,3.23,640.0,620.0,3,3
96,3.27,640.0,623.0,3,3
97,3.3,640.0,626.0,3,3
98,3.34,640.0,629.0,3,3
99,3.37,640.0,632.0,3,3
100,3.4,640.0,635.0,3,3
101,3.44,640.0,638.0,3,3
102,3.47,640.0,641.0,3,3
103,3.5,640.0,644.0,3,3
104,3.54,640.0,647.0,3,3
105,3.57,640.0,650.0,3,3
106,3.61,640.0,653.0,3,3
107,3.64,640.0,656.0,3,3
108,3.67,640.0,659.0,3,3
109,3.71,640.0,662.0,3,3
110,3.74,640.0,665.0,3,3
111,3.77,640.0,668.0,3,3
112,3.81,640.0,671.0,3,3
113,3.84,640.0,674.0,3,3
114,3.87,640.0,677.0,3,3
115,3.9,640.0,680.0,3,3
116,3.94,640.0,683.0,3,3
117,3.97,640.0,686.0,3,3
118,4.0,640.0,689.0,3,3
119,4.04,640.0,692.0,3,3
120,4.07,640.0,695.0,3,3
121,4.1,640.0,698.0,3,3
122,4.14,640.0,701.0,3,3
123,4.17,640.0,704.0,3,3
124,4.2,640.0,707.0,3,3
125,4.24,640.0,710.0,3,3
126,4.27,640.0,713.0,3,3
127,4.3,640.0,716.0,3,3
128,4.34,640.0,719.0,3,3
129,4.37,640.0,722.0,3,3
130,4.41,640.0,725.0,3,3
131,4.44,640.0,728.0,3,3
132,4.47,640.0,731.0,3,3
133,4.51,640.0,734.0,3,3
134,4.54,640.0,737.0,3,3
135,4.57,640.0,740.0,3,3
136,4.61,640.0,743.0,3,3
137,4.64,640.0,746.0,3,3
138,4.68,640.0,749.0,3,3
139,4.71,640.0,752.0,3,3
140,4.74,640.0,755.0,3,3
141,4.78,640.0,758.0,3,3
142,4.81,640.0,761.0,3,3
143,4.84,640.0,764.0,3,3
144,4.88,640.0,767.0,3,3
145,4.91,640.0,770.0,3,3
146,4.94,640.0,773.0,3,3
147,4.98,640.0,776.0,3,3
148,5.01,640.0,779.0,3,3
149,5.04,640.0,782.0,3,3
150,5.08,640.0,785.0,3,3
151,5.11,640.0,788.0,3,3
152,5.15,640.0,791.0,3,3
153,5.18,640.0,794.0,3,3
154,5.21,640.0,797.0,3,3
155,5.25,640.0,800.0,3,3
156,5.28,640.0,803.0,3,3
157,5.31,640.0,806.0,3,3
158,5.35,640.0,809.0,3,3
159,5.38,640.0,812.0,3,3
160,5.41,640.0,815.0,3,3
161,5.45,640.0,818.0,3,3
162,5.48,640.0,821.0,3,3
163,5.51,640.0,824.0,3,3
164,5.55,640.0,827.0,3,3
165,5.58,640.0,830.0,3,3
166,5.61,640.0,833.0,3,3
167,5.65,640.0,836.0,3,3
168,5.68,640.0,839.0,3,3
169,5.71,640.0,842.0,3,3
170,5.75,640.0,845.0,3,3
171,5.78,640.0,848.0,3,3
172,5.81,640.0,851.0,3,3
173,5.85,640.0,854.0,3,3
174,5.88,640.0,857.0,3,3
175,5.91,640.0,860.0,3,3
176,5.95,640.0,863.0,3,3
177,5.98,640.0,866.0,3,3
178,6.02,640.0,869.0,3,3
179,6.05,640.0,872.0,3,3
180,6.08,640.0,875.0,3,3
181,6.12,640.0,878.0,3,3
182,6.15,640.0,881.0,3,3
183,6.19,640.0,884.0,3,3
184,6.22,640.0,887.0,3,3
185,6.25,640.0,890.0,3,3
186,6.29,640.0,893.0,3,3
187,6.32,640.0,896.0,3,3
188,6.35,640.0,899.0,3,3
189,6.39,640.0,902.0,3,3
190,6.42,640.0,905.0,3,3
191,6.45,640.0,908.0,3,3
192,6.49,640.0,911.0,3,3
193,6.52,640.0,914.0,3,3
194,6.55,640.0,917.0,3,3
195,6.59,640.0,920.0,3,3
196,6.62,640.0,923.0,3,3
197,6.65,640.0,926.0,3,3
198,6.69,640.0,929.0,3,3
199,6.72,640.0,932.0,3,3
200,6.75,640.0,935.0,3,3
201,6.79,640.0,938.0,3,3
202,6.82,640.0,941.0,3,3
203,6.85,640.0,944.0,3,3
204,6.89,640.0,947.0,3,3
205,6.92,640.0,950.0,3,3
206,6.95,640.0,953.0,3,3
207,6.99,640.0,956.0,3,3
208,7.02,640.0,959.0,3,3
209,7.05,640.0,962.0,3,3
210,7.09,640.0,965.0,3,3
211,7.12,640.0,968.0,3,3
212,7.15,640.0,971.0,3,3
213,7.19,640.0,974.0,3,3
214,7.22,640.0,977.0,3,3
215,7.26,640.0,980.0,3,3
216,7.29,640.0,983.0,3,3
217,7.32,640.0,986.0,3,3
218,7.36,640.0,989.0,3,3
219,7.39,640.0,992.0,3,3
220,7.42,640.0,995.0,3,3
221,7.46,640.0,998.0,3,3
222,7.49,640.0,1001.0,3,3
223,7.52,640.0,1004.0,3,3
224,7.56,640.0,1007.0,3,3
225,7.59,640.0,1010.0,3,3
226,7.62,640.0,1013.0,3,3
227,7.66,640.0,1016.0,3,3
228,7.69,640.0,1019.0,3,3
229,7.73,640.0,1022.0,3,3
230,7.76,640.0,1025.0,3,3
231,7.79,640.0,1028.0,3,3
232,7.83,640.0,1031.0,3,3
233,7.86,640.0,1034.0,3,3
234,7.89,640.0,1037.0,3,3
235,7.93,640.0,1040.0,3,3
236,7.96,640.0,1043.0,3,3
237,7.99,640.0,1046.0,3,3
238,8.03,640.0,1049.0,3,3
239,8.06,640.0,1052.0,3,3
240,8.1,640.0,1055.0,3,3
241,8.13,640.0,1058.0,3,3
242,8.16,640.0,1061.0,3,3
243,8.2,640.0,1064.0,3,3
244,8.23,640.0,1067.0,3,3
245,8.26,640.0,1070.0,3,3
246,8.3,640.0,1073.0,3,3
247,8.33,640.0,1076.0,3,3
248,8.37,640.0,1079.0,3,3
249,8.4,640.0,1082.0,3,3
250,8.43,640.0,1085.0,3,3
251,8.46,640.0,1088.0,3,3
252,8.5,640.0,1091.0,3,3
253,8.53,640.0,1094.0,3,3
254,8.56,640.0,1097.0,3,3
255,8.6,640.0,1100.0,3,3
256,8.63,640.0,1103.0,3,3
257,8.67,640.0,1106.0,3,3
258,8.7,640.0,1109.0,3,3
259,8.73,640.0,1112.0,3,3
260,8.77,640.0,1115.0,3,3
261,8.8,640.0,1118.0,3,3
262,8.83,640.0,1121.0,3,3
263,8.87,640.0,1124.0,3,3
264,8.9,640.0,1127.0,3,3
265,8.94,640.0,1130.0,3,3
266,8.97,640.0,1133.0,3,3
267,9.0,640.0,1136.0,3,3
268,9.04,640.0,1139.0,3,3
269,9.07,640.0,1142.0,3,3
270,9.1,640.0,1145.0,3,3
271,9.14,640.0,1148.0,3,3
272,9.17,640.0,1151.0,3,3
273,9.2,640.0,1154.0,3,3
274,9.24,640.0,1157.0,3,3
275,9.27,640.0,1160.0,3,3
276,9.3,640.0,1163.0,3,3
277,9.34,640.0,1166.0,3,3
278,9.37,640.0,1169.0,3,3
279,9.4,640.0,1172.0,3,3
280,9.44,640.0,1175.0,3,3
281,9.47,640.0,1178.0,3,3
282,9.51,640.0,1181.0,3,3
283,9.54,640.0,1184.0,3,3
284,9.57,640.0,1187.0,3,3
285,9.6,640.0,1190.0,3,3
286,9.64,640.0,1193.0,3,3
287,9.67,640.0,1196.0,3,3
288,9.7,640.0,1199.0,3,3
289,9.74,640.0,1202.0,3,3
290,9.77,640.0,1205.0,3,3
291,9.81,640.0,1208.0,3,3
292,9.84,640.0,1211.0,3,3
293,9.87,640.0,1214.0,3,3
294,9.91,640.0,1217.0,3,3
295,9.94,640.0,1220.0,3,3
296,9.97,640.0,1223.0,3,3
297,10.01,640.0,1226.0,3,3
298,10.04,640.0,1229.0,3,3
299,10.07,640.0,1232.0,3,3
300,10.11,640.0,1235.0,3,3
301,10.14,640.0,1238.0,3,3
302,10.18,640.0,1240,3,3
303,10.21,643.0,1240,3,3
304,10.24,646.0,1240,3,3
305,10.28,649.0,1240,3,3
306,10.31,652.0,1240,3,3
307,10.34,655.0,1240,3,3
308,10.38,658.0,1240,3,3
309,10.41,661.0,1240,3,3
310,10.44,664.0,1240,3,3
311,10.48,667.0,1240,3,3
312,10.51,670.0,1240,3,3
313,10.54,673.0,1240,3,3
314,10.58,676.0,1240,3,3
315,10.61,679.0,1240,3,3
316,10.65,682.0,1240,3,3
317,10.68,685.0,1240,3,3
318,10.71,688.0,1240,3,3
319,10.75,691.0,1240,3,3
320,10.78,694.0,1240,3,3
321,10.81,697.0,1240,3,3
322,10.85,700.0,1240,3,3
323,10.88,703.0,1240,3,3
324,10.91,706.0,1240,3,3
325,10.95,709.0,1240,3,3
326,10.98,712.0,1240,3,3
327,11.01,715.0,1240,3,3
328,11.05,718.0,1240,3,3
329,11.08,721.0,1240,3,3
330,11.11,724.0,1240,3,3
331,11.15,727.0,1240,3,3
332,11.18,730.0,1240,3,3
333,11.22,733.0,1240,3,3
334,11.25,736.0,1240,3,3
335,11.28,739.0,1240,3,3
336,11.32,740.0,1240,3,3
337,11.35,740.0,1237,3,3
338,11.38,740.0,1234,3,3
339,11.42,740.0,1231,3,3
340,11.45,740.0,1228,3,3
341,11.49,740.0,1225,3,3
342,11.52,740.0,1222,3,3
343,11.55,740.0,1219,3,3
344,11.59,740.0,1216,3,3
345,11.62,740.0,1213,3,3
346,11.65,740.0,1210,3,3
347,11.69,740.0,1207,3,3
348,11.72,740.0,1204,3,3
349,11.75,740.0,1201,3,3
350,11.79,740.0,1198,3,3
351,11.82,740.0,1195,3,3
352,11.86,740.0,1192,3,3
353,11.89,740.0,1189,3,3
354,11.92,740.0,1186,3,3
355,11.96,740.0,1183,3,3
356,11.99,740.0,1180,3,3
357,12.02,740.0,1177,3,3
358,12.06,740.0,1174,3,3
359,12.09,740.0,1171,3,3
360,12.12,740.0,1168,3,3
361,12.16,740.0,1165,3,3
362,12.19,740.0,1162,3,3
363,12.23,740.0,1159,3,3
364,12.26,740.0,1156,3,3
365,12.29,740.0,1153,3,3
366,12.33,740.0,1150,3,3
367,12.36,740.0,1147,3,3
368,12.39,740.0,1144,3,3
369,12.43,740.0,1141,3,3
370,12.46,740.0,1138,3,3
371,12.49,740.0,1135,3,3
372,12.53,740.0,1132,3,3
373,12.56,740.0,1129,3,3
374,12.6,740.0,1126,3,3
375,12.63,740.0,1123,3,3
376,12.66,740.0,1120,3,3
377,12.7,740.0,1117,3,3
378,12.73,740.0,1114,3,3
379,12.76,740.0,1111,3,3
380,12.8,740.0,1108,3,3
381,12.83,740.0,1105,3,3
382,12.87,740.0,1102,3,3
383,12.9,740.0,1099,3,3
384,12.94,740.0,1096,3,3
385,12.97,740.0,1093,3,3
386,13.0,740.0,1090,3,3
387,13.04,740.0,1087,3,3
388,13.07,740.0,1084,3,3
389,13.11,740.0,1081,3,3
390,13.14,740.0,1078,3,3
391,13.17,740.0,1075,3,3
392,13.21,740.0,1072,3,3
393,13.24,740.0,1069,3,3
394,13.27,740.0,1066,3,3
395,13.31,740.0,1063,3,3
396,13.34,740.0,1060,3,3
397,13.37,740.0,1057,3,3
398,13.41,740.0,1054,3,3
399,13.44,740.0,1051,3,3
400,13.48,740.0,1048,3,3
401,13.51,740.0,1045,3,3
402,13.54,740.0,1042,3,3
403,13.58,740.0,1039,3,3
404,13.61,740.0,1036,3,3
405,13.64,740.0,1033,3,3
406,13.68,740.0,1030,3,3
407,13.71,740.0,1027,3,3
408,13.74,740.0,1024,3,3
409,13.78,740.0,1021,3,3
410,13.81,740.0,1018,3,3
411,13.84,740.0,1015,3,3
412,13.88,740.0,1012,3,3
413,13.91,740.0,1009,3,3
414,13.95,740.0,1006,3,3
415,13.98,740.0,1003,3,3
416,14.01,740.0,1000,3,3
417,14.05,740.0,997,3,3
418,14.08,740.0,994,3,3
419,14.11,740.0,991,3,3
420,14.15,740.0,988,3,3
421,14.18,740.0,985,3,3
422,14.21,740.0,982,3,3
423,14.25,740.0,979,3,3
424,14.28,740.0,976,3,3
425,14.31,740.0,973,3,3
426,14.35,740.0,970,3,3
427,14.38,740.0,967,3,3
428,14.41,740.0,964,3,3
429,14.45,740.0,961,3,3
430,14.48,740.0,958,3,3
431,14.51,740.0,955,3,3
432,14.55,740.0,952,3,3
433,14.58,740.0,949,3,3
434,14.62,740.0,946,3,3
435,14.65,740.0,943,3,3
436,14.68,740.0,940,3,3
437,14.72,740.0,937,3,3
438,14.75,740.0,934,3,3
439,14.79,740.0,931,3,3
440,14.82,740.0,928,3,3
441,14.85,740.0,925,3,3
442,14.89,740.0,922,3,3
443,14.92,740.0,919,3,3
444,14.95,740.0,916,3,3
445,14.99,740.0,913,3,3
446,15.02,740.0,910,3,3
447,15.06,740.0,907,3,3
448,15.09,740.0,904,3,3
449,15.12,740.0,901,3,3
450,15.16,740.0,898,3,3
451,15.19,740.0,895,3,3
452,15.22,740.0,892,3,3
453,15.26,740.0,889,3,3
454,15.29,740.0,886,3,3
455,15.33,740.0,883,3,3
456,15.36,740.0,880,3,3
457,15.39,740.0,877,3,3
458,15.43,740.0,874,3,3
459,15.46,740.0,871,3,3
460,15.49,740.0,868,3,3
461,15.53,740.0,865,3,3
462,15.56,740.0,862,3,3
463,15.6,740.0,859,3,3
464,15.63,740.0,856,3,3
465,15.66,740.0,853,3,3
466,15.7,740.0,850,3,3
467,15.73,740.0,847,3,3
468,15.76,740.0,844,3,3
469,15.8,740.0,841,3,3
470,15.83,740.0,838,3,3
471,15.86,740.0,835,3,3
472,15.9,740.0,832,3,3
473,15.93,740.0,829,3,3
474,15.96,740.0,826,3,3
475,16.0,740.0,823,3,3
476,16.03,740.0,820,3,3
477,16.07,740.0,817,3,3
478,16.1,740.0,814,3,3
479,16.13,740.0,811,3,3
480,16.17,740.0,808,3,3
481,16.2,740.0,805,3,3
482,16.24,740.0,802,3,3
483,16.27,740.0,799,3,3
484,16.3,740.0,796,3,3
485,16.34,740.0,793,3,3
486,16.37,740.0,790,3,3
487,16.41,740.0,787,3,3
488,16.44,740.0,784,3,3
489,16.47,740.0,781,3,3
490,16.51,740.0,778,3,3
491,16.54,740.0,775,3,3
492,16.57,740.0,772,3,3
493,16.61,740.0,769,3,3
494,16.64,740.0,766,3,3
495,16.68,740.0,763,3,3
496,16.71,740.0,760,3,3
497,16.74,740.0,757,3,3
498,16.78,740.0,754,3,3
499,16.81,740.0,751,3,3
500,16.84,740.0,748,3,3
501,16.88,740.0,745,3,3
502,16.91,740.0,742,3,3
503,16.94,740.0,739,3,3
504,16.98,740.0,736,3,3
505,17.01,740.0,733,3,3
506,17.05,740.0,730,3,3
507,17.08,740.0,727,3,3
508,17.11,740.0,724,3,3
509,17.15,740.0,721,3,3
510,17.18,740.0,718,3,3
511,17.21,740.0,715,3,3
512,17.25,740.0,712,3,3
513,17.28,740.0,709,3,3
514,17.31,740.0,706,3,3
515,17.35,740.0,703,3,3
516,17.38,740.0,700,3,3
517,17.41,740.0,697,3,3
518,17.45,740.0,694,3,3
519,17.48,740.0,691,3,3
520,17.52,740.0,688,3,3
521,17.55,740.0,685,3,3
522,17.58,740.0,682,3,3
523,17.62,740.0,679,3,3
524,17.65,740.0,676,3,3
525,17.68,740.0,673,3,3
526,17.72,740.0,670,3,3
527,17.75,740.0,667,3,3
528,17.78,740.0,664,3,3
529,17.82,740.0,661,3,3
530,17.85,740.0,658,3,3
531,17.88,740.0,655,3,3
532,17.92,740.0,652,3,3
533,17.95,740.0,649,3,3
534,17.98,740.0,646,3,3
535,18.02,740.0,643,3,3
536,18.05,740.0,640,3,3
537,18.08,740.0,637,3,3
538,18.12,740.0,634,3,3
539,18.15,740.0,631,3,3
540,18.18,740.0,628,3,3
541,18.22,740.0,625,3,3
542,18.25,740.0,622,3,3
543,18.29,740.0,619,3,3
544,18.32,740.0,616,3,3
545,18.35,740.0,613,3,3
546,18.38,740.0,610,3,3
547,18.42,740.0,607,3,3
548,18.45,740.0,604,3,3
549,18.48,740.0,601,3,3
550,18.52,740.0,598,3,3
551,18.55,740.0,595,3,3
552,18.58,740.0,592,3,3
553,18.62,740.0,589,3,3
554,18.65,740.0,586,3,3
555,18.69,740.0,583,3,3
556,18.72,740.0,580,3,3
557,18.75,740.0,577,3,3
558,18.79,740.0,574,3,3
559,18.82,740.0,571,3,3
560,18.85,740.0,568,3,3
561,18.89,740.0,565,3,3
562,18.92,740.0,562,3,3
563,18.96,740.0,559,3,3
564,18.99,740.0,556,3,3
565,19.02,740.0,553,3,3
566,19.06,740.0,550,3,3
567,19.09,740.0,547,3,3
568,19.13,740.0,544,3,3
569,19.16,740.0,541,3,3
570,19.19,740.0,538,3,3
571,19.23,740.0,535,3,3
572,19.26,740.0,532,3,3
573,19.3,740.0,529,3,3
574,19.33,740.0,526,3,3
575,19.36,740.0,523,3,3
576,19.4,740.0,520,3,3
577,19.43,740.0,517,3,3
578,19.46,740.0,514,3,3
579,19.5,740.0,511,3,3
580,19.53,740.0,508,3,3
581,19.56,740.0,505,3,3
582,19.6,740.0,502,3,3
583,19.63,740.0,499,3,3
584,19.66,740.0,496,3,3
585,19.7,740.0,493,3,3
586,19.73,740.0,490,3,3
587,19.76,740.0,487,3,3
588,19.8,740.0,484,3,3
589,19.83,740.0,481,3,3
590,19.87,740.0,478,3,3
591,19.9,740.0,475,3,3
592,19.93,740.0,472,3,3
593,19.97,740.0,469,3,3
594,20.0,740.0,466,3,3
595,20.03,740.0,463,3,3
596,20.07,740.0,460,3,3
597,20.1,740.0,457,3,3
598,20.13,740.0,454,3,3
599,20.17,740.0,451,3,3
600,20.2,740.0,448,3,3
601,20.23,740.0,445,3,3
602,20.27,740.0,442,3,3
603,20.3,740.0,439,3,3
604,20.33,740.0,436,3,3
605,20.37,740.0,433,3,3
606,20.4,740.0,430,3,3
607,20.44,740.0,427,3,3
608,20.47,740.0,424,3,3
609,20.5,740.0,421,3,3
610,20.54,740.0,418,3,3
611,20.57,740.0,415,3,3
612,20.6,740.0,412,3,3
613,20.64,740.0,409,3,3
614,20.67,740.0,406,3,3
615,20.71,740.0,403,3,3
616,20.74,740.0,400,3,3
617,20.77,740.0,397,3,3
618,20.8,740.0,394,3,3
619,20.84,740.0,391,3,3
620,20.87,740.0,388,3,3
621,20.9,740.0,385,3,3
622,20.94,740.0,382,3,3
623,20.97,740.0,379,3,3
624,21.0,740.0,376,3,3
625,21.04,740.0,373,3,3
626,21.07,740.0,370,3,3
627,21.1,740.0,367,3,3
628,21.14,740.0,364,3,3
629,21.17,740.0,361,3,3
630,21.2,740.0,358,3,3
631,21.24,740.0,355,3,3
632,21.27,740.0,352,3,3
633,21.3,740.0,349,3,3
634,21.34,740.0,346,3,3
635,21.37,740.0,343,3,3
636,21.4,740.0,340,3,3
637,21.44,740.0,337,3,3
638,21.47,740.0,334,3,3
639,21.5,740.0,331,3,3
640,21.54,740.0,328,3,3
641,21.57,740.0,325,3,3
642,21.61,740.0,322,3,3
643,21.64,740.0,319,3,3
644,21.67,740.0,316,3,3
645,21.71,740.0,313,3,3
646,21.74,740.0,310,3,3
647,21.77,740.0,307,3,3
648,21.81,740.0,304,3,3
649,21.84,740.0,301,3,3
650,21.87,740.0,298,3,3
651,21.91,740.0,295,3,3
652,21.94,740.0,292,3,3
653,21.97,740.0,289,3,3
654,22.01,740.0,286,3,3
655,22.04,740.0,283,3,3
656,22.08,740.0,280,3,3
657,22.11,740.0,277,3,3
658,22.14,740.0,274,3,3
659,22.18,740.0,271,3,3
660,22.21,740.0,268,3,3
661,22.24,740.0,265,3,3
662,22.28,740.0,262,3,3
663,22.31,740.0,259,3,3
664,22.34,740.0,256,3,3
665,22.38,740.0,253,3,3
666,22.41,740.0,250,3,3
667,22.44,740.0,247,3,3
668,22.48,740.0,244,3,3
669,22.51,740.0,241,3,3
670,22.55,740.0,238,3,3
671,22.58,740.0,235,3,3
672,22.61,740.0,232,3,3
673,22.64,740.0,229,3,3
674,22.68,740.0,226,3,3
675,22.71,740.0,223,3,3
676,22.74,740.0,220,3,3
677,22.78,740.0,217,3,3
678,22.81,740.0,214,3,3
679,22.84,740.0,211,3,3
680,22.88,740.0,208,3,3
681,22.91,740.0,205,3,3
682,22.95,740.0,202,3,3
683,22.98,740.0,199,3,3
684,23.01,740.0,196,3,3
685,23.05,740.0,193,3,3
686,23.08,740.0,190,3,3
687,23.11,740.0,187,3,3
688,23.15,740.0,184,3,3
689,23.18,740.0,181,3,3
690,23.21,740.0,178,3,3
691,23.25,740.0,175,3,3
692,23.28,740.0,172,3,3
693,23.32,740.0,169,3,3
694,23.35,740.0,166,3,3
695,23.38,740.0,163,3,3
696,23.42,740.0,160,3,3
697,23.45,740.0,157,3,3
698,23.48,740.0,154,3,3
699,23.52,740.0,151,3,3
700,23.55,740.0,148,3,3
701,23.58,740.0,145,3,3
702,23.62,740.0,142,3,3
703,23.65,740.0,139,3,3
704,23.68,740.0,136,3,3
705,23.72,740.0,133,3,3
706,23.75,740.0,130,3,3
707,23.78,740.0,127,3,3
708,23.82,740.0,124,3,3
709,23.85,740.0,121,3,3
710,23.88,740.0,118,3,3
711,23.92,740.0,115,3,3
712,23.95,740.0,112,3,3
713,23.98,740.0,109,3,3
714,24.02,740.0,106,3,3
715,24.05,740.0,103,3,3
716,24.09,740.0,100,3,3
717,24.12,740.0,97,3,3
718,24.15,740.0,94,3,3
719,24.19,740.0,91,3,3
720,24.22,740.0,88,3,3
721,24.25,740.0,85,3,3
722,24.29,740.0,82,3,3
723,24.32,740.0,79,3,3
724,24.35,740.0,76,3,3
725,24.39,740.0,73,3,3
726,24.42,740.0,70,3,3
727,24.45,740.0,67,3,3
728,24.49,740.0,64,3,3
729,24.52,740.0,61,3,3
730,24.55,740.0,58,3,3
731,24.59,740.0,55,3,3
732,24.62,740.0,52,3,3
733,24.66,740.0,49,3,3
734,24.69,740.0,46,3,3
735,24.72,740.0,43,3,3
736,24.76,740.0,40,3,3
737,24.79,740.0,37,3,3
738,24.82,740.0,34,3,3
739,24.86,740.0,31,3,3
740,24.89,740.0,28,3,3
741,24.92,740.0,25,3,3
742,24.96,740.0,22,3,3
743,24.99,740.0,19,3,3
744,25.02,740.0,16,3,3
745,25.06,740.0,13,3,3
746,25.09,740.0,10,3,3
747,25.13,740.0,7,3,3
748,25.16,740.0,4,3,3
749,25.19,740.0,1,3,3
750,25.23,740.0,0,3,3
751,25.26,743.0,0,3,3
752,25.29,746.0,0,3,3
753,25.32,749.0,0,3,3
754,25.36,752.0,0,3,3
755,25.39,755.0,0,3,3
756,25.42,758.0,0,3,3
757,25.46,761.0,0,3,3
758,25.49,764.0,0,3,3
759,25.52,767.0,0,3,3
760,25.56,770.0,0,3,3
761,25.59,773.0,0,3,3
762,25.62,776.0,0,3,3
763,25.66,779.0,0,3,3
764,25.69,782.0,0,3,3
765,25.73,785.0,0,3,3
766,25.76,788.0,0,3,3
767,25.79,791.0,0,3,3
768,25.83,794.0,0,3,3
769,25.86,797.0,0,3,3
770,25.89,800.0,0,3,3
771,25.93,803.0,0,3,3
772,25.96,806.0,0,3,3
773,26.0,809.0,0,3,3
774,26.03,812.0,0,3,3
775,26.06,815.0,0,3,3
776,26.1,818.0,0,3,3
777,26.13,821.0,0,3,3
778,26.16,824.0,0,3,3
779,26.2,827.0,0,3,3
780,26.23,830.0,0,3,3
781,26.27,833.0,0,3,3
782,26.3,836.0,0,3,3
783,26.33,839.0,0,3,3
784,26.37,840.0,0,3,3
785,26.4,840.0,3,3,3
786,26.43,840.0,6,3,3
787,26.47,840.0,9,3,3
788,26.5,840.0,12,3,3
789,26.53,840.0,15,3,3
790,26.57,840.0,18,3,3
791,26.6,840.0,21,3,3
792,26.64,840.0,24,3,3
793,26.67,840.0,27,3,3
794,26.7,840.0,30,3,3
795,26.74,840.0,33,3,3
796,26.77,840.0,36,3,3
797,26.8,840.0,39,3,3
798,26.84,840.0,42,3,3
799,26.87,840.0,45,3,3
800,26.9,840.0,48,3,3
801,26.94,840.0,51,3,3
802,26.97,840.0,54,3,3
803,27.01,840.0,57,3,3
804,27.04,840.0,60,3,3
805,27.07,840.0,63,3,3
806,27.11,840.0,66,3,3
807,27.14,840.0,69,3,3
808,27.17,840.0,72,3,3
809,27.21,840.0,75,3,3
810,27.24,840.0,78,3,3
811,27.27,840.0,81,3,3
812,27.31,840.0,84,3,3
813,27.34,840.0,87,3,3
814,27.38,840.0,90,3,3
815,27.41,840.0,93,3,3
816,27.44,840.0,96,3,3
817,27.48,840.0,99,3,3
818,27.51,840.0,102,3,3
819,27.54,840.0,105,3,3
820,27.58,840.0,108,3,3
821,27.61,840.0,111,3,3
