Frame,Time_sec,Pitch_rad,Yaw_rad,Pitch_deg,Yaw_deg,ScreenX,ScreenY,Distance_cm
0,0.0,-0.16302301,-0.034394726,-9.340529,-1.9706725,2559,1188,199.70575
1,0.0333333333333333,-0.14062236,-0.03680702,-8.057068,-2.1088867,2460,1214,199.70575
2,0.0666666666666666,-0.069289595,-0.05716822,-3.9700012,-3.2754974,2160,1326,199.70575
3,0.1,-0.104424946,-0.13785188,-5.9831085,-7.89833,2158,1363,199.70575
4,0.1333333333333333,-0.10797255,-0.12114161,-6.186371,-6.9409027,2150,1382,187.14598
5,0.1666666666666666,-0.13100383,-0.05970168,-7.505966,-3.420654,2150,1382,201.46016
6,0.2,-0.0116843525,-0.30007994,-0.66946405,-17.193314,1945,1397,201.46016
7,0.2333333333333333,-0.104793526,-0.34366363,-6.004226,-19.690475,1991,1406,201.46016
8,0.2666666666666666,-0.045935534,-0.25377288,-2.631912,-14.540114,1934,1412,201.46016
9,0.3,-0.07701623,-0.15814915,-4.4127045,-9.061278,1837,1309,0.0
10,0.3333333333333333,-0.12201113,-0.07653845,-6.9907227,-4.38533,1741,1287,215.91496
11,0.3666666666666666,-0.14935966,-0.084083185,-8.557677,-4.817611,1941,1324,201.46016
12,0.4,0.0039489353,-0.04441194,0.22625731,-2.5446165,1802,1322,215.91496
13,0.4333333333333333,-0.021005152,-0.06287377,-1.2035065,-3.6024017,1747,1341,215.91496
14,0.4666666666666667,-0.027128024,-0.053975083,-1.5543212,-3.0925443,1712,1349,199.70575
15,0.5,-0.013085176,-0.051711135,-0.74972534,-2.9628296,1604,1353,199.70575
16,0.5333333333333333,0.0007912252,-0.054643005,0.045333862,-3.1308134,1524,1362,199.70575
17,0.5666666666666667,0.0028804753,-0.08619614,0.16503906,-4.938675,1471,1377,199.70575
18,0.6,0.02576289,-0.10121877,1.4761047,-5.799408,1405,1387,199.70575
19,0.6333333333333333,-0.0064443173,-0.10750489,-0.36923215,-6.159576,1395,1394,199.70575
20,0.6666666666666666,0.007820905,-0.07740105,0.44810483,-4.4347534,1210,1413,199.70575
21,0.7,-0.018156635,-0.06403491,-1.0402985,-3.6689298,1258,1419,199.70575
22,0.7333333333333333,-0.009020127,-0.063300416,-0.5168152,-3.6268466,1275,1422,199.70575
23,0.7666666666666667,-0.014293452,-0.07721942,-0.8189544,-4.4243464,1294,1425,199.70575
24,0.8,0.010596452,-0.03798387,0.60713196,-2.1763153,1281,1389,187.14598
25,0.8333333333333334,-0.007072557,-0.04020601,-0.40522766,-2.3036346,1118,1401,187.14598
26,0.8666666666666667,-0.008617457,-0.041737594,-0.4937439,-2.391388,1161,1363,187.14598
27,0.9,0.005315137,-0.039039545,0.3045349,-2.236801,1173,1332,187.14598
28,0.9333333333333332,-0.0034719633,-0.037226733,-0.19892883,-2.1329346,1192,1307,187.14598
29,0.9666666666666668,-0.010845458,-0.029307289,-0.6213989,-1.6791838,1213,1277,187.14598
30,1.0,0.009856359,0.0169164,0.5647277,0.9692383,1074,1257,0.0
31,1.0333333333333334,0.0027411918,0.020336164,0.15705872,1.1651763,1108,1168,0.0
32,1.0666666666666669,-0.0008982843,0.010738665,-0.051467896,0.61528015,1132,1104,0.0
33,1.1,-0.026656378,0.0075252946,-1.5272979,0.4311676,1150,1056,0.0
34,1.1333333333333333,0.003065831,-0.05126692,0.17565916,-2.937378,1162,1084,187.14598
35,1.1666666666666667,-5.432849e-05,-0.047017045,-0.0031127932,-2.6938782,1043,1025,187.14598
36,1.2,-0.029044967,-0.046272162,-1.6641539,-2.6511996,1110,1060,187.14598
37,1.2333333333333334,-0.019434419,-0.036371857,-1.1135101,-2.0839539,1151,1071,187.14598
38,1.2666666666666666,0.0047452203,-0.0476072,0.27188107,-2.7276914,1161,1093,187.14598
39,1.3,-0.02273221,-0.05090393,-1.3024596,-2.9165802,1192,1120,201.46016
40,1.3333333333333333,-0.013505955,-0.08788005,-0.77383417,-5.035156,1103,1079,201.46016
41,1.3666666666666667,-0.0069838734,-0.08059178,-0.40014645,-4.617569,1133,1125,201.46016
42,1.4,-0.06264234,-0.018610436,-3.5891416,-1.0662994,1210,1107,201.46016
43,1.4333333333333331,-0.01219568,-0.04602528,-0.698761,-2.6370542,1227,1126,201.46016
44,1.4666666666666666,-0.078503065,-0.014687601,-4.497894,-0.8415375,1293,1106,201.46016
45,1.5,-0.056471005,-0.012307533,-3.2355502,-0.7051697,1237,1070,201.46016
46,1.5333333333333334,-0.011457453,-0.056231584,-0.6564636,-3.2218323,1253,1111,201.46016
47,1.5666666666666669,-0.032723594,-0.05446804,-1.8749237,-3.1207886,1284,1142,201.46016
48,1.6,-0.002435461,-0.021979602,-0.13954163,-1.2593384,1285,1128,201.46016
49,1.6333333333333333,-0.013745374,0.02382624,-0.7875519,1.365143,1295,1067,201.46016
50,1.6666666666666667,-0.013225525,-0.03223943,-0.7577667,-1.8471831,1247,1031,201.46016
51,1.7,-0.00863024,-0.0038248322,-0.49447632,-0.21914673,1258,1003,201.46016
52,1.7333333333333334,-0.019437347,-0.00791598,-1.1136779,-0.45355222,1275,986,201.46016
53,1.7666666666666666,-0.03405464,-0.0014554176,-1.9511871,-0.08338928,1300,964,201.46016
54,1.8,-0.04015674,-0.00041545316,-2.3008115,-0.023803711,1326,945,201.46016
55,1.8333333333333333,-0.0772924,-0.033172604,-4.428528,-1.90065,1289,897,199.70575
56,1.8666666666666667,-0.04373736,-0.01659389,-2.505966,-0.9507598,1323,900,199.70575
57,1.9,-0.036189698,-0.027883297,-2.0735168,-1.5975951,1345,915,199.70575
58,1.9333333333333331,-0.03294064,-0.04130829,-1.8873596,-2.3667905,1362,941,199.70575
59,1.9666666666666663,-0.025907233,-0.017357687,-1.484375,-0.99452215,1372,940,199.70575
60,2.0,-0.09249345,-0.077253245,-5.2994843,-4.426285,1346,898,199.70575
61,2.033333333333333,-0.08932935,-0.069620095,-5.118194,-3.9889374,1405,945,199.70575
62,2.066666666666667,-0.04789376,-0.06694042,-2.74411,-3.8354032,1427,985,199.70575
63,2.1,-0.08837594,-0.0983074,-5.063568,-5.632599,1471,1018,199.70575
64,2.1333333333333333,0.020685839,-0.104371145,1.1852112,-5.980026,1446,1047,199.70575
65,2.1666666666666665,0.023702934,-0.106425785,1.358078,-6.097748,1432,1022,199.70575
66,2.2,-0.03666534,-0.06613082,-2.100769,-3.7890165,1444,1056,199.70575
67,2.2333333333333334,0.0087040095,-0.0993692,0.49870297,-5.693435,1427,1085,199.70575
68,2.2666666666666666,-0.0414545,-0.074833766,-2.3751678,-4.2876587,1440,1109,199.70575
69,2.3,-0.040511474,-0.07666629,-2.3211362,-4.3926544,1452,1131,199.70575
