Frame,Time_sec,Pitch_rad,Yaw_rad,Pitch_deg,Yaw_deg,ScreenX,ScreenY,Distance_cm
0,0.0,-0.112457305,-0.19689895,-6.4433284,-11.281478,2221,1439,199.70575
1,0.0333333333333333,-0.09966561,-0.18902506,-5.7104187,-10.830338,2114,1439,199.70575
2,0.0666666666666666,-0.11662142,-0.18887272,-6.681915,-10.8216095,2185,1439,199.70575
3,0.1,-0.109262586,-0.18308674,-6.260285,-10.490097,2188,1439,199.70575
4,0.1333333333333333,-0.106565855,-0.18281029,-6.1057734,-10.474257,2184,1439,199.70575
5,0.1666666666666666,-0.10167337,-0.17190252,-5.8254547,-9.849289,2184,1439,199.70575
6,0.2,-0.14153424,-0.16025946,-8.109314,-9.18219,2259,1439,199.70575
7,0.2333333333333333,-0.14492683,-0.1567265,-8.303696,-8.979766,2309,1439,199.70575
8,0.2666666666666666,-0.102062196,-0.12582956,-5.8477325,-7.2095027,2278,1439,199.70575
9,0.3,-0.033702835,-0.0425938,-1.9310302,-2.4404447,2172,1412,199.70575
10,0.3333333333333333,-0.01578003,0.019081283,-0.9041291,1.093277,2169,1403,199.70575
11,0.3666666666666666,-0.008734636,0.027841218,-0.50045776,1.5951842,1966,1147,199.70575
12,0.4,0.038419295,0.0011891015,2.2012634,0.06813049,1760,1059,215.91496
13,0.4333333333333333,0.033079658,-0.003320962,1.8953247,-0.1902771,1631,1010,215.91496
14,0.4666666666666667,0.026923759,-0.012790897,1.5426177,-0.7328644,1546,992,215.91496
15,0.5,0.025324265,-0.00400646,1.4509734,-0.22955322,1286,815,215.91496
16,0.5333333333333333,-0.049869023,-0.011414842,-2.8572843,-0.6540222,1393,830,215.91496
17,0.5666666666666667,-0.23612145,0.0063926517,-13.528762,0.36627194,1621,789,215.91496
18,0.6,-0.20779449,0.020902619,-11.905746,1.1976317,1774,726,215.91496
19,0.6333333333333333,-0.2131682,0.01280368,-12.213637,0.7335968,1884,700,199.70575
20,0.6666666666666666,-0.22215772,0.025477398,-12.728699,1.4597473,1843,480,199.70575
21,0.7,-0.20775053,0.03353426,-11.903228,1.9213713,1999,430,199.70575
22,0.7333333333333333,-0.21006323,0.046369363,-12.035736,2.6567686,2099,365,199.70575
23,0.7666666666666667,-0.23447724,0.03820784,-13.434555,2.189148,2169,336,199.70575
24,0.8,-0.30282354,-0.029275065,-17.35051,-1.6773376,2220,440,185.73708
25,0.8333333333333334,-0.31504107,-0.02978426,-18.050522,-1.7065123,2297,208,185.73708
26,0.8666666666666667,-0.28956658,-0.020453079,-16.590942,-1.171875,2346,358,185.73708
27,0.9,-0.26474378,-0.03497716,-15.1687,-2.0040436,2380,491,185.73708
28,0.9333333333333332,-0.23668393,-0.01523275,-13.560989,-0.8727723,2405,550,185.73708
29,0.9666666666666668,-0.28262025,-0.02288614,-16.192947,-1.3112792,2423,608,185.73708
30,1.0,-0.26778644,-0.022833943,-15.343032,-1.3082885,2533,480,185.73708
31,1.0333333333333334,-0.28841904,-0.028928323,-16.525192,-1.6574707,2537,585,185.73708
32,1.0666666666666669,-0.29838032,-0.018975822,-17.095932,-1.0872345,2540,647,215.91496
33,1.1,-0.2537862,0.012057728,-14.540877,0.6908569,2542,634,199.70575
34,1.1333333333333333,-0.25101358,0.02038197,-14.382018,1.1678008,2544,611,199.70575
35,1.1666666666666667,-0.24730328,-0.00060586917,-14.169434,-0.034713745,2656,513,199.70575
36,1.2,-0.23678538,0.02387018,-13.566802,1.3676604,2642,494,199.70575
37,1.2333333333333334,-0.21910919,0.04732757,-12.554031,2.71167,2631,438,199.70575
38,1.2666666666666666,-0.2160154,0.039928507,-12.37677,2.2877347,2623,406,199.70575
39,1.3,-0.21381031,0.039369244,-12.250427,2.2556913,2616,382,199.70575
40,1.3333333333333333,-0.21500684,0.017068733,-12.318984,0.9779663,2721,258,199.70575
41,1.3666666666666667,-0.2242893,0.02933765,-12.850829,1.6809235,2700,264,199.70575
42,1.4,-0.23773721,0.00035073832,-13.621338,0.020095825,2684,315,199.70575
43,1.4333333333333331,-0.25681478,0.023672309,-14.714402,1.3563234,2671,322,199.70575
44,1.4666666666666666,-0.2496506,0.0023710122,-14.303925,0.13584898,2660,355,215.91496
45,1.5,-0.25544563,-0.015291871,-14.635956,-0.8761596,2754,248,199.70575
46,1.5333333333333334,-0.27023122,-0.014053768,-15.483108,-0.8052215,2732,326,199.70575
47,1.5666666666666669,-0.25174037,-0.03323572,-14.423659,-1.9042665,2714,415,199.70575
48,1.6,-0.26118633,0.023863522,-14.964873,1.367279,2699,412,199.70575
49,1.6333333333333333,-0.26246917,0.012529374,-15.038375,0.7178802,2687,422,199.70575
50,1.6666666666666667,-0.26700214,0.01399438,-15.298095,0.80181885,2770,342,199.70575
51,1.7,-0.26376614,0.016048474,-15.112686,0.91950977,2748,357,199.70575
52,1.7333333333333334,-0.26072615,0.012972258,-14.938507,0.7432556,2730,374,199.70575
53,1.7666666666666666,-0.25526133,0.022418492,-14.625396,1.2844849,2716,376,199.70575
54,1.8,-0.2527939,0.012334964,-14.484023,0.70674133,2703,389,199.70575
55,1.8333333333333333,-0.2565716,0.013839384,-14.700468,0.79293823,2777,315,199.70575
56,1.8666666666666667,-0.26586524,0.00076113146,-15.232955,0.04360962,2756,353,199.70575
57,1.9,-0.2605826,-0.0015182683,-14.930283,-0.08699036,2739,386,199.70575
58,1.9333333333333331,-0.2128718,0.0053460295,-12.196655,0.3063049,2725,407,199.70575
59,1.9666666666666663,-0.22901535,0.0059377844,-13.121613,0.34020996,2712,424,199.70575
60,2.0,-0.21168669,-0.006620086,-12.128753,-0.37930295,2778,364,199.70575
