Frame,Time_sec,Pitch_rad,Yaw_rad,Pitch_deg,Yaw_deg,ScreenX,ScreenY,Distance_cm
0,0.0,-0.038876828,-0.006269348,-2.227478,-0.35920715,1482,769,124.940285
1,0.0333333333333333,-0.034912176,-0.0016016251,-2.0003202,-0.09176636,1462,732,124.940285
2,0.0666666666666666,-0.050463974,0.01036822,-2.8913727,0.5940552,1502,684,124.940285
3,0.1,-0.058194865,0.012501677,-3.3343198,0.7162933,1528,663,124.518425
4,0.1333333333333333,-0.062082015,0.00039814258,-3.5570374,0.022811888,1547,676,124.940285
5,0.1666666666666666,-0.06245752,-0.019174494,-3.5785522,-1.0986176,1547,676,124.940285
6,0.2,-0.07702049,0.027280092,-4.4129486,1.563034,1583,628,124.940285
7,0.2333333333333333,-0.056843042,-0.020475715,-3.2568662,-1.173172,1581,682,124.940285
8,0.2666666666666666,-0.07446518,-0.0026509105,-4.26654,-0.15188597,1596,692,124.940285
9,0.3,-0.051771052,0.030682012,-2.9662626,1.7579497,1590,660,124.940285
10,0.3333333333333333,-0.04592435,0.031240212,-2.6312714,1.7899321,1603,655,124.940285
11,0.3666666666666666,-0.0668054,0.009797503,-3.8276672,0.56135553,1609,651,124.940285
12,0.4,-0.08657511,0.0159036,-4.960388,0.9112091,1629,640,118.90598
13,0.4333333333333333,-0.057172477,0.03929015,-3.2757416,2.2511597,1618,604,118.90598
14,0.4666666666666667,-0.0021017666,0.07950309,-0.12042235,4.555191,1571,532,124.940285
15,0.5,-0.015109179,0.08103467,-0.86569214,4.6429443,1572,477,118.90598
16,0.5333333333333333,0.06300693,0.067073315,3.610031,3.8430176,1425,421,118.90598
17,0.5666666666666667,0.02382464,0.07704046,1.3650513,4.414093,1372,364,124.940285
18,0.6,0.030098248,0.07788974,1.7245024,4.4627533,1331,326,124.940285
19,0.6333333333333333,0.031818118,0.09780566,1.8230438,5.603851,1301,280,124.940285
20,0.6666666666666666,0.054338075,0.09637368,3.1133423,5.521805,1201,152,124.940285
21,0.7,0.033859964,0.08827767,1.940033,5.0579376,1180,130,124.940285
22,0.7333333333333333,0.05958823,0.08859538,3.414154,5.0761414,1142,118,124.518425
23,0.7666666666666667,0.03368739,0.08668004,1.9301451,4.9664,1137,114,119.27317
24,0.8,-0.0052682655,0.076494776,-0.30184937,4.3828278,1160,116,124.518425
25,0.8333333333333334,-0.0030037793,0.07992839,-0.17210387,4.5795593,1047,-22,124.518425
26,0.8666666666666667,0.007915714,0.06503759,0.45353696,3.7263794,1083,23,124.518425
27,0.9,0.0069793463,0.06891835,0.39988706,3.9487302,1109,50,124.518425
28,0.9333333333333332,0.008256332,0.07572379,0.47305295,4.338653,1126,62,123.82472
29,0.9666666666666668,0.05460492,0.057297114,3.1286314,3.2828827,1110,90,124.518425
30,1.0,0.0032466596,0.0804296,0.18601988,4.6082764,1015,-18,118.90598
31,1.0333333333333334,0.0641718,0.07292215,3.676773,4.178131,1006,18,118.90598
