Frame,Time_sec,Pitch_rad,Yaw_rad,Pitch_deg,Yaw_deg,ScreenX,ScreenY,Distance_cm
0,0.0,0.08710375,-0.11138539,4.990677,-6.381912,1279,719,0.0
1,0.0333333333333333,0.05131193,-0.13373303,2.939957,-7.662338,861,1431,196.8809
2,0.0666666666666666,0.046833023,-0.12322634,2.6833344,-7.0603485,877,1435,196.8809
3,0.1,0.053401172,-0.13069837,3.0596616,-7.4884644,1010,1197,0.0
4,0.1333333333333333,0.050871436,-0.1308523,2.9147184,-7.497284,986,1257,171.714
5,0.1666666666666666,0.039979108,-0.1310491,2.290634,-7.5085597,986,1258,183.45801
6,0.2,0.053466693,-0.12381888,3.0634158,-7.094299,962,1306,171.714
7,0.2333333333333333,0.032926794,-0.121309124,1.8865663,-6.9505005,979,1334,171.714
8,0.2666666666666666,0.032632247,-0.1298038,1.86969,-7.43721,990,1352,171.714
9,0.3,0.0001371528,-0.046312373,0.007858276,-2.6535034,1033,1331,171.714
10,0.3333333333333333,-0.033324935,-0.039254196,-1.909378,-2.2490997,1047,1354,171.714
11,0.3666666666666666,-0.04086088,-0.03958576,-2.3411558,-2.268097,1177,1303,171.714
12,0.4,-0.022939138,0.016632507,-1.3143157,0.95297235,1198,1187,0.0
13,0.4333333333333333,-0.022641664,0.0207138,-1.2972717,1.1868132,1211,1109,0.0
14,0.4666666666666667,-0.039731435,0.0068286113,-2.2764435,0.39125058,1264,1042,183.45801
15,0.5,-0.111463144,0.04299887,-6.3863673,2.4636536,1368,937,171.714
16,0.5333333333333333,-0.14729333,0.063759275,-8.439285,3.6531372,1621,710,183.45801
17,0.5666666666666667,-0.17894925,0.07509076,-10.2530365,4.3023834,1804,572,183.45801
18,0.6,-0.13395727,0.077089995,-7.6751857,4.416931,1887,478,183.45801
19,0.6333333333333333,-0.13864657,0.07900454,-7.943863,4.5266266,1952,411,183.45801
20,0.6666666666666666,-0.1641482,0.07847244,-9.404999,4.4961395,2270,112,183.45801
21,0.7,-0.17988801,0.07516932,-10.306823,4.3068843,2333,88,183.45801
22,0.7333333333333333,-0.18064249,0.083837375,-10.350052,4.8035274,2144,201,0.0
23,0.7666666666666667,-0.19641505,0.086204395,-11.253753,4.939148,2013,279,0.0
24,0.8,-0.1490638,0.06481682,-8.540726,3.7137299,1916,337,0.0
25,0.8333333333333334,-0.1555563,0.060961623,-8.91272,3.4928434,2125,108,0.0
26,0.8666666666666667,-0.1523749,0.058776237,-8.730438,3.3676302,1964,224,0.0
27,0.9,-0.19276254,0.07080067,-11.044479,4.056579,2059,188,180.40381
28,0.9333333333333332,-0.19602224,0.06691885,-11.231247,3.8341675,2128,162,183.45801
